Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-C,1.07 [0.92-1.25],1.000,,VLDL Cholesterol
M-LDL-PL%,1.06 [0.90-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-C,1.05 [0.90-1.22],1.000,,Total-Cholesterol
Remnant-C,1.05 [0.90-1.22],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.04 [0.89-1.21],1.000,,Total-Cholesterol Minus HDL-C
L-LDL-C%,0.98 [0.84-1.14],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C%,0.93 [0.81-1.08],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.93 [0.80-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.92 [0.80-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC%,0.88 [0.77-1.02],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
