Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-C%,1.06 [0.95-1.18],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.03 [0.93-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.02 [0.92-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.01 [0.91-1.13],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.01 [0.91-1.13],1.000,,Alanine
Total-FA,1.00 [0.90-1.11],1.000,,Total-Fatty Acids
Creatinine,1.00 [0.89-1.12],1.000,,Creatinine
M-LDL-PL%,1.00 [0.90-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-FC,0.99 [0.87-1.13],1.000,,Free Cholesterol in HDL
Citrate,0.91 [0.81-1.02],1.000,,Citrate
