Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.11 [0.95-1.29],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.05 [0.89-1.23],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.05 [0.89-1.23],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL%,1.03 [0.87-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-FC%,1.00 [0.86-1.17],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.99 [0.85-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.92 [0.76-1.12],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.90 [0.76-1.06],1.000,,VLDL Cholesterol
Remnant-C,0.89 [0.76-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.87 [0.74-1.02],1.000,,Total-Cholesterol
