Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.52 [1.27-1.81],0.886,,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.51 [1.27-1.80],0.852,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.46 [1.24-1.72],0.874,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.34 [1.03-1.75],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.02 [0.83-1.24],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-C%,0.69 [0.60-0.79],0.041,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.67 [0.58-0.78],0.017,*,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.63 [0.54-0.73],1.243e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C,0.58 [0.48-0.70],0.001,**,Cholesterol in Small HDL
S-HDL-P,0.58 [0.48-0.70],0.002,**,Concentration of Small HDL Particles
S-HDL-CE,0.56 [0.47-0.68],1.950e-04,***,Cholesteryl Esters in Small HDL
