Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-C%,1.15 [0.94-1.41],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.08 [0.89-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.07 [0.88-1.31],1.000,,Glutamine
M-LDL-CE%,1.05 [0.86-1.29],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
His,1.00 [0.83-1.22],1.000,,Histidine
Acetoacetate,0.94 [0.76-1.16],1.000,,Acetoacetate
Citrate,0.93 [0.76-1.15],1.000,,Citrate
Glu,0.89 [0.74-1.08],1.000,,Glucose
Acetate,0.89 [0.73-1.09],1.000,,Acetate
M-LDL-TG%,0.88 [0.72-1.07],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
