Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.06 [0.96-1.17],1.000,,Glutamine
His,1.05 [0.95-1.16],1.000,,Histidine
DHA%,1.03 [0.93-1.14],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-PL%,1.03 [0.93-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,1.01 [0.91-1.12],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.98 [0.89-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.96 [0.86-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,0.95 [0.84-1.08],1.000,,HDL Cholesterol
Non-HDL-C,0.94 [0.86-1.04],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.94 [0.85-1.04],1.000,,LDL Cholesterol
