Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu,1.07 [0.93-1.23],1.000,,Glucose
Lactate,1.06 [0.92-1.23],1.000,,Lactate
M-LDL-FC%,1.06 [0.92-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,1.04 [0.89-1.20],1.000,,Citrate
Total-FC,1.02 [0.89-1.18],1.000,,Total-Free Cholesterol
Val,0.99 [0.86-1.16],1.000,,Valine
Total-BCAA,0.97 [0.84-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.96 [0.83-1.11],1.000,,Isoleucine
M-LDL-PL%,0.96 [0.83-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,0.95 [0.82-1.11],1.000,,Leucine
