Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.31 [1.17-1.46],0.786,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.30 [1.16-1.46],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.19 [1.05-1.35],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.13 [1.00-1.27],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ile,1.01 [0.89-1.14],1.000,,Isoleucine
M-LDL-FC%,0.87 [0.78-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.83 [0.71-0.96],1.000,,HDL Cholesterol
LDL-C,0.78 [0.70-0.88],1.000,,LDL Cholesterol
IDL-CE%,0.77 [0.69-0.86],0.261,,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.76 [0.69-0.85],0.101,,Cholesterol to Total-Lipids in Large LDL percentage
