Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.04 [0.97-1.11],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,1.04 [0.97-1.10],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG%,1.03 [0.97-1.10],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.02 [0.96-1.09],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.01 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.92-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.90-1.02],1.000,,VLDL Cholesterol
LDL-CE,0.95 [0.89-1.01],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.95 [0.88-1.02],1.000,,Cholesteryl Esters in HDL
Total-CE,0.94 [0.88-1.00],1.000,,Total-Esterified Cholesterol
