Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.26 [1.10-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.09 [0.94-1.25],1.000,,VLDL Cholesterol
HDL-CE,1.05 [0.89-1.24],1.000,,Cholesteryl Esters in HDL
Total-C,1.03 [0.89-1.18],1.000,,Total-Cholesterol
Total-CE,1.02 [0.89-1.17],1.000,,Total-Esterified Cholesterol
LDL-C,0.98 [0.85-1.13],1.000,,LDL Cholesterol
ApoB/ApoA1,0.96 [0.83-1.11],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,0.96 [0.84-1.10],1.000,,Clinical LDL Cholesterol
Val,0.95 [0.81-1.11],1.000,,Valine
M-LDL-FC%,0.84 [0.74-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
