Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,2.47 [2.18-2.80],6.805e-41,***,Creatinine
IDL-PL%,1.66 [1.42-1.95],1.025e-04,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.66 [1.41-1.95],1.364e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.63 [1.40-1.90],7.254e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.61 [1.39-1.87],7.417e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.59 [1.37-1.85],1.500e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.54 [1.32-1.81],0.018,*,Glycoprotein Acetyls
XS-VLDL-C%,0.68 [0.59-0.78],0.007,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.67 [0.59-0.77],0.001,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.66 [0.58-0.75],1.717e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.65 [0.57-0.74],6.138e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.65 [0.57-0.74],1.584e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
ApoB,0.64 [0.54-0.76],0.044,*,Apolipoprotein B
Remnant-C,0.64 [0.54-0.75],0.007,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-C%,0.63 [0.55-0.71],9.935e-08,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL,0.63 [0.53-0.75],0.035,*,Phospholipids in Small LDL
Non-HDL-C,0.63 [0.54-0.73],3.655e-04,***,Total-Cholesterol Minus HDL-C
Total-C,0.62 [0.53-0.72],1.690e-04,***,Total-Cholesterol
Total-FC,0.62 [0.53-0.73],0.002,**,Total-Free Cholesterol
LDL-L,0.62 [0.53-0.72],2.831e-04,***,Total-Lipids in LDL
S-LDL-L,0.62 [0.52-0.74],0.010,**,Total-Lipids in Small LDL
M-LDL-L,0.62 [0.52-0.73],0.002,**,Total-Lipids in Medium LDL
Total-CE,0.61 [0.53-0.72],1.014e-04,***,Total-Esterified Cholesterol
S-LDL-CE,0.61 [0.51-0.73],0.010,*,Cholesteryl Esters in Small LDL
LDL-CE,0.61 [0.52-0.72],3.180e-04,***,Cholesteryl Esters in LDL
M-LDL-CE,0.61 [0.51-0.72],0.003,**,Cholesteryl Esters in Medium LDL
IDL-PL,0.61 [0.51-0.73],0.013,*,Phospholipids in IDL
L-LDL-L,0.61 [0.52-0.71],1.750e-04,***,Total-Lipids in Large LDL
LDL-C,0.61 [0.52-0.71],8.785e-05,***,LDL Cholesterol
Clinical LDL-C,0.60 [0.52-0.70],1.281e-05,***,Clinical LDL Cholesterol
M-LDL-P,0.60 [0.50-0.72],0.012,*,Concentration of Medium LDL Particles
IDL-L,0.60 [0.51-0.71],3.025e-04,***,Total-Lipids in IDL
M-LDL-C,0.60 [0.51-0.71],5.593e-04,***,Cholesterol in Medium LDL
L-LDL-CE,0.60 [0.51-0.71],2.392e-04,***,Cholesteryl Esters in Large LDL
M-LDL-PL,0.60 [0.50-0.71],0.002,**,Phospholipids in Medium LDL
S-LDL-C,0.60 [0.50-0.71],0.001,**,Cholesterol in Small LDL
L-LDL-C,0.60 [0.51-0.70],7.592e-05,***,Cholesterol in Large LDL
LDL-PL,0.59 [0.50-0.70],1.476e-04,***,Phospholipids in LDL
IDL-CE%,0.59 [0.52-0.67],9.632e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC,0.59 [0.49-0.70],0.001,**,Free Cholesterol in IDL
S-LDL-FC,0.58 [0.49-0.69],1.886e-04,***,Free Cholesterol in Small LDL
IDL-C,0.57 [0.48-0.68],1.534e-05,***,Cholesterol in IDL
L-LDL-PL,0.57 [0.48-0.68],4.088e-05,***,Phospholipids in Large LDL
LDL-FC,0.57 [0.48-0.68],2.099e-05,***,Free Cholesterol in LDL
M-LDL-FC,0.57 [0.48-0.68],7.127e-05,***,Free Cholesterol in Medium LDL
L-LDL-FC,0.56 [0.47-0.67],2.044e-05,***,Free Cholesterol in Large LDL
IDL-P,0.56 [0.46-0.68],4.406e-04,***,Concentration of IDL Particles
IDL-CE,0.56 [0.47-0.66],5.628e-06,***,Cholesteryl Esters in IDL
