Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.22 [1.16-1.27],1.632e-11,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.21 [1.16-1.26],1.184e-11,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.20 [1.15-1.26],3.265e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.19 [1.14-1.24],7.734e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.19 [1.14-1.25],6.128e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.18 [1.13-1.25],5.839e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.18 [1.13-1.24],5.367e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.16 [1.10-1.21],0.004,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.15 [1.09-1.20],0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.13 [1.08-1.18],0.022,*,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.90 [0.87-0.94],0.027,*,Free Cholesterol to Total-Lipids in Large HDL percentage
PUFA,0.88 [0.84-0.93],0.034,*,Polyunsaturated Fatty Acids
M-VLDL-CE%,0.88 [0.85-0.92],3.694e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-L,0.88 [0.84-0.92],0.009,**,Total-Lipids in Small HDL
Phosphoglyc,0.88 [0.84-0.92],0.008,**,Phosphoglycerides
M-VLDL-C%,0.88 [0.84-0.91],7.225e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-L,0.87 [0.83-0.92],0.018,*,Total-Lipids in Very Small VLDL
S-VLDL-CE%,0.87 [0.84-0.91],4.308e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,0.87 [0.83-0.91],0.004,**,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-FC,0.87 [0.83-0.91],0.004,**,Free Cholesterol in Small HDL
VLDL-FC,0.87 [0.83-0.91],0.005,**,Free Cholesterol in VLDL
L-LDL-FC%,0.87 [0.83-0.91],2.594e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.87 [0.83-0.91],6.938e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PC,0.87 [0.83-0.91],0.002,**,Phosphatidylcholines
XS-VLDL-P,0.87 [0.83-0.91],0.005,**,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.87 [0.82-0.91],0.005,**,Free Cholesterol in Very Small VLDL
Omega-6,0.86 [0.83-0.91],1.102e-04,***,Omega-6 Fatty Acids
S-VLDL-PL,0.86 [0.82-0.91],8.617e-04,***,Phospholipids in Small VLDL
XL-VLDL-CE,0.86 [0.82-0.91],0.001,**,Cholesteryl Esters in Very Large VLDL
Cholines,0.86 [0.82-0.90],1.697e-04,***,Total-Cholines
S-VLDL-CE,0.86 [0.82-0.90],7.460e-04,***,Cholesteryl Esters in Small VLDL
M-VLDL-L,0.86 [0.82-0.90],7.817e-05,***,Total-Lipids in Medium VLDL
M-LDL-CE%,0.86 [0.82-0.90],7.919e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
