Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.24 [1.18-1.30],3.879e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.24 [1.18-1.30],1.478e-14,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.24 [1.18-1.30],5.797e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.23 [1.18-1.29],1.470e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.20 [1.15-1.26],1.932e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.19 [1.13-1.25],7.704e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.18 [1.13-1.24],3.786e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.17 [1.12-1.23],3.193e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.17 [1.12-1.23],1.622e-05,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.17 [1.11-1.23],6.360e-05,***,Glycoprotein Acetyls
M-VLDL-TG%,1.17 [1.11-1.23],0.001,**,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.89 [0.86-0.93],0.013,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE%,0.88 [0.84-0.92],0.019,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Omega-6,0.88 [0.84-0.92],0.023,*,Omega-6 Fatty Acids
M-VLDL-CE%,0.88 [0.84-0.91],2.877e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Cholines,0.88 [0.83-0.92],0.025,*,Total-Cholines
VLDL-CE,0.88 [0.83-0.92],0.024,*,Cholesteryl Esters in VLDL
PUFA,0.87 [0.83-0.92],0.007,**,Polyunsaturated Fatty Acids
Total-L,0.87 [0.84-0.92],0.002,**,Total-Lipids in Lipoprotein Particles
S-LDL-P,0.87 [0.83-0.92],0.015,*,Concentration of Small LDL Particles
S-LDL-PL,0.87 [0.83-0.92],0.007,**,Phospholipids in Small LDL
Total-PL,0.87 [0.83-0.91],0.003,**,Total-Phospholipids in Lipoprotein Particles
S-HDL-P,0.87 [0.83-0.91],0.006,**,Concentration of Small HDL Particles
S-VLDL-FC,0.87 [0.83-0.91],0.010,**,Free Cholesterol in Small VLDL
S-HDL-C,0.87 [0.83-0.91],0.004,**,Cholesterol in Small HDL
M-VLDL-FC,0.87 [0.82-0.91],0.005,**,Free Cholesterol in Medium VLDL
PUFA/MUFA,0.87 [0.83-0.91],0.001,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-C%,0.87 [0.83-0.91],3.194e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.87 [0.83-0.91],1.415e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Unsaturation,0.87 [0.82-0.91],8.531e-04,***,Degree of Unsaturation
S-HDL-CE,0.86 [0.82-0.91],0.001,**,Cholesteryl Esters in Small HDL
S-LDL-L,0.86 [0.82-0.91],5.625e-04,***,Total-Lipids in Small LDL
Total-P,0.86 [0.82-0.91],0.009,**,Total-Concentration of Lipoprotein Particles
S-LDL-CE,0.86 [0.82-0.90],4.001e-04,***,Cholesteryl Esters in Small LDL
M-VLDL-FC%,0.86 [0.82-0.90],2.644e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-P,0.86 [0.82-0.90],6.070e-04,***,Concentration of Medium LDL Particles
SM,0.86 [0.82-0.91],0.002,**,Sphingomyelins
L-LDL-P,0.86 [0.82-0.90],3.789e-04,***,Concentration of Large LDL Particles
XS-VLDL-C,0.86 [0.81-0.90],0.001,**,Cholesterol in Very Small VLDL
S-VLDL-C%,0.86 [0.82-0.90],9.176e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
LDL-P,0.86 [0.82-0.90],2.578e-04,***,Concentration of LDL Particles
ApoB,0.86 [0.82-0.90],6.081e-05,***,Apolipoprotein B
M-LDL-CE,0.86 [0.81-0.90],4.351e-05,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.85 [0.81-0.89],1.469e-05,***,Total-Lipids in Medium LDL
M-LDL-PL,0.85 [0.81-0.89],2.361e-05,***,Phospholipids in Medium LDL
S-LDL-C,0.85 [0.81-0.89],1.178e-05,***,Cholesterol in Small LDL
Remnant-C,0.85 [0.81-0.89],1.124e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-C,0.84 [0.81-0.89],1.349e-06,***,Cholesterol in Medium LDL
L-LDL-FC%,0.84 [0.81-0.88],2.085e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C,0.84 [0.80-0.89],3.285e-06,***,Cholesterol in Medium VLDL
LDL-L,0.84 [0.80-0.88],1.055e-07,***,Total-Lipids in LDL
XS-VLDL-CE,0.84 [0.80-0.89],3.381e-05,***,Cholesteryl Esters in Very Small VLDL
LDL-CE,0.84 [0.80-0.88],1.679e-07,***,Cholesteryl Esters in LDL
Total-FC,0.84 [0.80-0.88],1.382e-07,***,Total-Free Cholesterol
Non-HDL-C,0.84 [0.80-0.88],2.209e-08,***,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.84 [0.80-0.88],4.228e-08,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.84 [0.80-0.88],1.628e-08,***,Total-Lipids in Large LDL
LDL-C,0.84 [0.80-0.88],9.018e-09,***,LDL Cholesterol
IDL-P,0.84 [0.79-0.88],1.290e-06,***,Concentration of IDL Particles
LDL-PL,0.83 [0.80-0.88],4.684e-08,***,Phospholipids in LDL
