Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,1.03 [0.94-1.13],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,1.01 [0.93-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,1.00 [0.92-1.10],1.000,,Cholesteryl Esters in LDL
VLDL-CE,1.00 [0.92-1.10],1.000,,Cholesteryl Esters in VLDL
VLDL-C,1.00 [0.91-1.10],1.000,,VLDL Cholesterol
Omega-6,1.00 [0.91-1.09],1.000,,Omega-6 Fatty Acids
Total-FA,0.99 [0.90-1.08],1.000,,Total-Fatty Acids
SFA,0.97 [0.89-1.06],1.000,,Saturated Fatty Acids
M-LDL-TG%,0.97 [0.88-1.06],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,0.94 [0.84-1.05],1.000,,Free Cholesterol in HDL
