Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.09 [1.02-1.16],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.04 [0.98-1.11],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL%,1.04 [0.97-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.02 [0.95-1.09],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-FC,0.83 [0.78-0.89],0.027,*,Free Cholesterol in Small HDL
Total-P,0.82 [0.77-0.88],0.015,*,Total-Concentration of Lipoprotein Particles
ApoA1,0.82 [0.76-0.88],0.032,*,Apolipoprotein A1
HDL-P,0.82 [0.76-0.88],0.024,*,Concentration of HDL Particles
M-HDL-FC,0.82 [0.75-0.88],0.054,,Free Cholesterol in Medium HDL
