Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.49 [1.26-1.75],0.337,,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gly,1.13 [0.90-1.41],1.000,,Glycine
M-LDL-PL%,1.12 [0.95-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.12 [0.95-1.31],1.000,,Glutamine
His,1.07 [0.91-1.25],1.000,,Histidine
VLDL-C,0.87 [0.74-1.03],1.000,,VLDL Cholesterol
M-LDL-FC%,0.84 [0.73-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.74 [0.63-0.86],1.000,,Total-Cholesterol
XS-VLDL-CE%,0.71 [0.62-0.82],0.714,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-CE,0.66 [0.53-0.81],1.000,,Cholesteryl Esters in HDL
