Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.13 [0.96-1.33],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.08 [0.91-1.29],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.05 [0.89-1.23],1.000,,Glutamine
Ala,1.04 [0.88-1.23],1.000,,Alanine
M-LDL-FC%,1.00 [0.85-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.98 [0.83-1.16],1.000,,Cholesteryl Esters in VLDL
M-VLDL-C%,0.95 [0.81-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-CE,0.95 [0.81-1.12],1.000,,Cholesteryl Esters in LDL
Total-CE,0.94 [0.80-1.11],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.93 [0.79-1.09],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
