Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.23 [1.13-1.34],0.375,,Glycoprotein Acetyls
M-LDL-TG%,1.09 [1.01-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.04 [0.96-1.13],1.000,,Isoleucine
Leu,1.03 [0.94-1.12],1.000,,Leucine
Total-BCAA,1.01 [0.93-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6,0.97 [0.89-1.05],1.000,,Omega-6 Fatty Acids
PUFA,0.96 [0.88-1.04],1.000,,Polyunsaturated Fatty Acids
Omega-3,0.93 [0.85-1.02],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,0.90 [0.84-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.87 [0.80-0.95],1.000,,Degree of Unsaturation
