Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.30 [1.20-1.41],4.696e-05,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.30 [1.19-1.42],6.682e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.29 [1.19-1.39],2.231e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.27 [1.17-1.38],9.299e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.27 [1.17-1.39],0.016,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-CE%,0.83 [0.78-0.89],0.024,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.82 [0.76-0.88],0.019,*,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.81 [0.75-0.88],0.023,*,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,0.81 [0.75-0.87],0.013,*,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.81 [0.75-0.87],0.024,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-L,0.80 [0.74-0.87],0.046,*,Total-Lipids in Large LDL
LA%,0.80 [0.74-0.87],0.014,*,Linoleic Acid to Total-Fatty Acids percentage
Non-HDL-C,0.80 [0.73-0.86],0.011,*,Total-Cholesterol Minus HDL-C
L-LDL-C,0.80 [0.73-0.87],0.024,*,Cholesterol in Large LDL
S-VLDL-FC%,0.79 [0.73-0.86],0.005,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.79 [0.74-0.85],1.703e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.79 [0.73-0.86],0.004,**,Total-Cholesterol
Total-FC,0.79 [0.73-0.86],0.012,*,Total-Free Cholesterol
Clinical LDL-C,0.79 [0.73-0.86],0.003,**,Clinical LDL Cholesterol
Total-CE,0.79 [0.73-0.86],0.004,**,Total-Esterified Cholesterol
Remnant-C,0.79 [0.72-0.86],0.005,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-C%,0.79 [0.73-0.85],2.940e-05,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.79 [0.73-0.85],9.176e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.78 [0.73-0.85],1.279e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-FC,0.78 [0.72-0.85],0.007,**,Free Cholesterol in LDL
L-LDL-PL,0.78 [0.72-0.85],0.007,**,Phospholipids in Large LDL
L-LDL-FC,0.77 [0.71-0.84],0.003,**,Free Cholesterol in Large LDL
XS-VLDL-C%,0.77 [0.71-0.83],2.573e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C,0.77 [0.70-0.84],0.003,**,Cholesterol in Medium VLDL
XS-VLDL-CE%,0.77 [0.71-0.83],1.600e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-P,0.77 [0.70-0.84],0.004,**,Concentration of IDL Particles
IDL-L,0.76 [0.70-0.83],2.425e-04,***,Total-Lipids in IDL
IDL-PL,0.76 [0.70-0.84],0.002,**,Phospholipids in IDL
XS-VLDL-C,0.76 [0.69-0.84],0.004,**,Cholesterol in Very Small VLDL
IDL-FC,0.75 [0.69-0.83],2.486e-04,***,Free Cholesterol in IDL
M-VLDL-CE,0.75 [0.69-0.83],2.536e-04,***,Cholesteryl Esters in Medium VLDL
IDL-C,0.75 [0.69-0.82],2.962e-05,***,Cholesterol in IDL
IDL-CE,0.75 [0.69-0.82],3.185e-05,***,Cholesteryl Esters in IDL
XS-VLDL-CE,0.75 [0.68-0.82],5.541e-04,***,Cholesteryl Esters in Very Small VLDL
