Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.01 [0.94-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,1.01 [0.94-1.09],1.000,,Omega-3 Fatty Acids
PUFA,1.01 [0.94-1.08],1.000,,Polyunsaturated Fatty Acids
Omega-6,1.00 [0.93-1.08],1.000,,Omega-6 Fatty Acids
SFA,1.00 [0.93-1.07],1.000,,Saturated Fatty Acids
Val,1.00 [0.92-1.08],1.000,,Valine
M-LDL-CE%,0.98 [0.91-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,0.98 [0.89-1.09],1.000,,Glycine
M-VLDL-C%,0.98 [0.91-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Ala,0.96 [0.90-1.04],1.000,,Alanine
