Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.10 [1.00-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,1.06 [0.97-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,1.03 [0.94-1.13],1.000,,Leucine
Total-BCAA,1.02 [0.93-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.01 [0.91-1.11],1.000,,Valine
M-LDL-PL%,1.00 [0.90-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.99 [0.90-1.09],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.98 [0.89-1.09],1.000,,Docosahexaenoic Acid
SFA%,0.97 [0.89-1.06],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.95 [0.87-1.05],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
