Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.27 [1.15-1.40],0.600,,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,1.10 [1.00-1.22],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Phe,1.10 [1.00-1.22],1.000,,Phenylalanine
ApoB,1.05 [0.95-1.16],1.000,,Apolipoprotein B
Gly,1.04 [0.90-1.20],1.000,,Glycine
PUFA,0.98 [0.88-1.08],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.92 [0.84-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.89 [0.81-0.99],1.000,,Degree of Unsaturation
Albumin,0.80 [0.73-0.88],0.461,,Albumin
IDL-CE%,0.79 [0.73-0.87],0.042,*,Cholesteryl Esters to Total-Lipids in IDL percentage
