Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.15 [0.97-1.36],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-6%,1.11 [0.93-1.31],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,1.09 [0.92-1.30],1.000,,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,1.07 [0.90-1.28],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.02 [0.85-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.84-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.97 [0.79-1.19],1.000,,HDL Cholesterol
ApoB,0.83 [0.69-0.98],1.000,,Apolipoprotein B
Clinical LDL-C,0.81 [0.69-0.95],1.000,,Clinical LDL Cholesterol
LDL-C,0.80 [0.68-0.94],1.000,,LDL Cholesterol
