Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.09 [0.97-1.22],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.08 [0.98-1.20],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.06 [0.95-1.18],1.000,,Monounsaturated Fatty Acids
M-LDL-TG%,1.05 [0.94-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.05 [0.94-1.17],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.94 [0.85-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.93 [0.83-1.03],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.93 [0.83-1.03],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.92 [0.83-1.03],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.90 [0.82-1.00],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
