Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.08 [0.96-1.21],1.000,,Valine
Total-BCAA,1.05 [0.94-1.18],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,1.04 [0.93-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.04 [0.92-1.16],1.000,,Leucine
ApoB/ApoA1,1.01 [0.90-1.13],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.98 [0.88-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.96 [0.86-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.96 [0.86-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.96 [0.85-1.07],1.000,,Total-Cholesterol
HDL-CE,0.95 [0.83-1.09],1.000,,Cholesteryl Esters in HDL
