Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.35 [1.25-1.45],9.997e-11,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.33 [1.24-1.42],1.154e-10,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.32 [1.22-1.42],1.872e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.31 [1.22-1.41],6.083e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.30 [1.21-1.39],7.703e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.30 [1.21-1.39],1.448e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.28 [1.19-1.39],1.022e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.27 [1.18-1.37],3.105e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.26 [1.17-1.35],1.206e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.83 [0.79-0.88],5.848e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,0.83 [0.77-0.89],0.010,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.82 [0.77-0.88],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.82 [0.77-0.88],0.005,**,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C%,0.81 [0.76-0.87],3.044e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-CE%,0.81 [0.75-0.87],0.001,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-P,0.81 [0.75-0.87],0.015,*,Concentration of Small VLDL Particles
S-HDL-PL,0.80 [0.74-0.86],0.002,**,Phospholipids in Small HDL
M-HDL-FC%,0.80 [0.74-0.86],2.117e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-FC%,0.80 [0.75-0.85],4.810e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-C,0.80 [0.74-0.86],0.003,**,Cholesterol in Large VLDL
S-VLDL-C%,0.79 [0.74-0.85],3.955e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-L,0.79 [0.74-0.85],1.779e-04,***,Total-Lipids in VLDL
XL-VLDL-C,0.79 [0.73-0.85],9.134e-04,***,Cholesterol in Very Large VLDL
S-HDL-L,0.79 [0.73-0.85],7.564e-05,***,Total-Lipids in Small HDL
S-HDL-CE,0.79 [0.73-0.85],6.479e-05,***,Cholesteryl Esters in Small HDL
SFA,0.79 [0.73-0.84],5.116e-06,***,Saturated Fatty Acids
ApoB/ApoA1,0.78 [0.73-0.84],3.663e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-L,0.78 [0.72-0.84],5.981e-05,***,Total-Lipids in Small VLDL
XS-VLDL-C%,0.78 [0.73-0.83],3.607e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C,0.78 [0.72-0.84],6.545e-06,***,Cholesterol in Small HDL
Total-FA,0.78 [0.73-0.83],4.452e-07,***,Total-Fatty Acids
L-LDL-C%,0.78 [0.73-0.83],2.259e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-P,0.78 [0.72-0.84],2.636e-04,***,Concentration of HDL Particles
M-LDL-C%,0.78 [0.73-0.83],2.940e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.77 [0.72-0.84],6.556e-06,***,Free Cholesterol in Small HDL
XS-VLDL-CE%,0.77 [0.73-0.83],8.418e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-PL,0.77 [0.72-0.83],4.680e-06,***,Phospholipids in VLDL
L-VLDL-CE,0.77 [0.71-0.83],1.058e-05,***,Cholesteryl Esters in Large VLDL
M-VLDL-PL%,0.77 [0.72-0.82],3.195e-10,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-P,0.77 [0.71-0.83],8.132e-07,***,Concentration of Small HDL Particles
XS-VLDL-PL,0.76 [0.70-0.83],7.558e-06,***,Phospholipids in Very Small VLDL
S-VLDL-FC%,0.76 [0.71-0.82],7.705e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.76 [0.71-0.81],2.216e-13,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-P,0.76 [0.70-0.82],1.107e-06,***,Concentration of VLDL Particles
S-LDL-CE%,0.75 [0.70-0.80],1.710e-10,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
