Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-3%,1.06 [0.89-1.27],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.05 [0.89-1.23],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.03 [0.88-1.22],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.02 [0.87-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
MUFA%,1.01 [0.84-1.20],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Clinical LDL-C,0.99 [0.84-1.17],1.000,,Clinical LDL Cholesterol
LDL-C,0.99 [0.84-1.17],1.000,,LDL Cholesterol
Non-HDL-C,0.99 [0.84-1.17],1.000,,Total-Cholesterol Minus HDL-C
HDL-C,0.98 [0.80-1.21],1.000,,HDL Cholesterol
M-LDL-PL%,0.98 [0.82-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
