Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.22 [1.05-1.42],1.000,,Glutamine
Gly,1.12 [0.91-1.39],1.000,,Glycine
His,1.09 [0.94-1.26],1.000,,Histidine
M-HDL-TG%,1.06 [0.90-1.24],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.05 [0.89-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-FA,0.97 [0.84-1.12],1.000,,Total-Fatty Acids
SFA,0.97 [0.84-1.12],1.000,,Saturated Fatty Acids
M-LDL-FC%,0.96 [0.83-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,0.95 [0.82-1.11],1.000,,Polyunsaturated Fatty Acids
Unsaturation,0.95 [0.82-1.10],1.000,,Degree of Unsaturation
