Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,1.04 [0.89-1.20],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.03 [0.88-1.19],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.00 [0.87-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,1.00 [0.85-1.18],1.000,,Docosahexaenoic Acid
LA,1.00 [0.86-1.17],1.000,,Linoleic Acid
M-VLDL-C%,0.96 [0.83-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.95 [0.81-1.11],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.94 [0.80-1.11],1.000,,Leucine
Total-BCAA,0.93 [0.78-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.91 [0.77-1.08],1.000,,Valine
