Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.70 [1.44-2.01],7.760e-05,***,Glycoprotein Acetyls
M-LDL-TG%,1.18 [1.00-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.12 [0.94-1.34],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.04 [0.87-1.25],1.000,,Apolipoprotein B
Remnant-C,1.02 [0.85-1.22],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-3,0.96 [0.79-1.15],1.000,,Omega-3 Fatty Acids
DHA,0.89 [0.73-1.08],1.000,,Docosahexaenoic Acid
Unsaturation,0.87 [0.72-1.04],1.000,,Degree of Unsaturation
M-LDL-FC%,0.86 [0.73-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.85 [0.72-1.01],1.000,,Albumin
