Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [0.97-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.03 [0.93-1.14],1.000,,VLDL Cholesterol
VLDL-CE,1.02 [0.92-1.12],1.000,,Cholesteryl Esters in VLDL
LDL-CE,1.01 [0.92-1.12],1.000,,Cholesteryl Esters in LDL
LDL-C,1.01 [0.91-1.11],1.000,,LDL Cholesterol
PUFA,1.00 [0.91-1.10],1.000,,Polyunsaturated Fatty Acids
Omega-3,0.99 [0.89-1.09],1.000,,Omega-3 Fatty Acids
LA,0.98 [0.89-1.08],1.000,,Linoleic Acid
DHA,0.96 [0.87-1.07],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.95 [0.86-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
