Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.29 [1.20-1.39],4.794e-06,***,Glycoprotein Acetyls
L-LDL-TG%,1.24 [1.15-1.33],6.801e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.24 [1.15-1.33],0.001,**,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.23 [1.14-1.33],0.023,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.21 [1.13-1.30],0.034,*,Triglycerides to Total-Lipids in IDL percentage
IDL-C%,0.84 [0.79-0.90],0.039,*,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.84 [0.78-0.89],0.030,*,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-L,0.82 [0.77-0.89],0.042,*,Total-Lipids in LDL
LDL-CE,0.82 [0.76-0.89],0.039,*,Cholesteryl Esters in LDL
IDL-CE%,0.82 [0.77-0.88],0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-L,0.82 [0.76-0.88],0.035,*,Total-Lipids in Large LDL
Clinical LDL-C,0.82 [0.76-0.88],0.010,*,Clinical LDL Cholesterol
PUFA/MUFA,0.82 [0.76-0.88],0.034,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-C,0.82 [0.76-0.88],0.014,*,LDL Cholesterol
L-LDL-CE,0.82 [0.76-0.88],0.027,*,Cholesteryl Esters in Large LDL
L-LDL-C,0.81 [0.76-0.88],0.013,*,Cholesterol in Large LDL
LA%,0.81 [0.75-0.87],9.041e-04,***,Linoleic Acid to Total-Fatty Acids percentage
LDL-FC,0.81 [0.75-0.87],0.006,**,Free Cholesterol in LDL
L-LDL-FC,0.81 [0.75-0.87],0.011,*,Free Cholesterol in Large LDL
L-LDL-C%,0.81 [0.75-0.86],5.089e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC,0.80 [0.74-0.87],0.007,**,Free Cholesterol in Medium LDL
S-LDL-C%,0.80 [0.75-0.86],5.073e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
