Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.38 [1.23-1.54],0.003,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.33 [1.19-1.48],0.167,,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.31 [1.18-1.46],0.076,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.30 [1.17-1.44],0.225,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.29 [1.16-1.44],0.688,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-C%,0.77 [0.70-0.85],0.016,*,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.77 [0.70-0.85],0.028,*,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.76 [0.69-0.84],0.031,*,Albumin
S-LDL-CE%,0.75 [0.68-0.84],0.038,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-C%,0.74 [0.67-0.81],1.189e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C,0.73 [0.65-0.82],0.014,*,Cholesterol in Small HDL
S-LDL-L,0.73 [0.65-0.82],0.017,*,Total-Lipids in Small LDL
S-LDL-FC,0.73 [0.65-0.82],0.019,*,Free Cholesterol in Small LDL
LA,0.72 [0.65-0.81],0.001,**,Linoleic Acid
S-HDL-FC,0.72 [0.64-0.81],0.013,*,Free Cholesterol in Small HDL
S-VLDL-FC,0.72 [0.64-0.82],0.047,*,Free Cholesterol in Small VLDL
M-LDL-P,0.72 [0.64-0.82],0.030,*,Concentration of Medium LDL Particles
S-LDL-C%,0.72 [0.65-0.79],5.221e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-P,0.72 [0.64-0.81],0.031,*,Concentration of Large LDL Particles
Total-L,0.72 [0.65-0.80],1.505e-04,***,Total-Lipids in Lipoprotein Particles
S-HDL-P,0.72 [0.64-0.81],0.009,**,Concentration of Small HDL Particles
Omega-6,0.72 [0.64-0.80],0.001,**,Omega-6 Fatty Acids
ApoB,0.72 [0.64-0.81],0.003,**,Apolipoprotein B
S-LDL-CE,0.72 [0.64-0.81],0.007,**,Cholesteryl Esters in Small LDL
Phosphoglyc,0.72 [0.64-0.80],0.002,**,Phosphoglycerides
LDL-P,0.72 [0.63-0.81],0.016,*,Concentration of LDL Particles
M-VLDL-CE,0.72 [0.63-0.81],0.013,*,Cholesteryl Esters in Medium VLDL
M-VLDL-C,0.71 [0.63-0.81],0.009,**,Cholesterol in Medium VLDL
S-LDL-C,0.71 [0.63-0.80],0.003,**,Cholesterol in Small LDL
M-LDL-CE,0.71 [0.63-0.80],0.002,**,Cholesteryl Esters in Medium LDL
Remnant-C,0.71 [0.64-0.79],2.344e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-PL,0.71 [0.63-0.79],2.194e-04,***,Total-Phospholipids in Lipoprotein Particles
IDL-P,0.71 [0.63-0.80],0.010,*,Concentration of IDL Particles
XS-VLDL-CE,0.71 [0.62-0.80],0.017,*,Cholesteryl Esters in Very Small VLDL
M-LDL-L,0.71 [0.63-0.79],3.907e-04,***,Total-Lipids in Medium LDL
Omega-3,0.71 [0.62-0.80],0.019,*,Omega-3 Fatty Acids
Cholines,0.70 [0.63-0.79],3.134e-04,***,Total-Cholines
M-LDL-PL,0.70 [0.62-0.79],9.506e-04,***,Phospholipids in Medium LDL
