Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.09 [0.93-1.28],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,1.03 [0.87-1.24],1.000,,Omega-3 Fatty Acids
DHA,1.03 [0.86-1.23],1.000,,Docosahexaenoic Acid
MUFA,1.03 [0.87-1.21],1.000,,Monounsaturated Fatty Acids
M-LDL-PL%,1.02 [0.86-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.98 [0.82-1.16],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-CE,0.97 [0.81-1.15],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.95 [0.81-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.93 [0.78-1.10],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.86 [0.73-1.02],1.000,,Linoleic Acid to Total-Fatty Acids percentage
