Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,1.67 [1.51-1.85],1.293e-18,***,Phospholipids in Very Large HDL
XL-HDL-L,1.67 [1.51-1.84],8.167e-18,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.64 [1.48-1.82],4.009e-16,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,1.64 [1.48-1.81],6.575e-17,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.63 [1.48-1.81],9.591e-16,***,Cholesterol in Very Large HDL
Gly,1.63 [1.45-1.83],1.421e-10,***,Glycine
HDL-size,1.62 [1.47-1.80],1.185e-15,***,Average Diameter for HDL Particles
L-HDL-P,1.57 [1.42-1.75],1.873e-12,***,Concentration of Large HDL Particles
L-HDL-FC,1.57 [1.42-1.75],2.725e-12,***,Free Cholesterol in Large HDL
L-HDL-C,1.56 [1.40-1.73],2.392e-11,***,Cholesterol in Large HDL
L-HDL-CE,1.55 [1.40-1.73],3.917e-11,***,Cholesteryl Esters in Large HDL
XL-HDL-FC,1.54 [1.39-1.71],1.645e-11,***,Free Cholesterol in Very Large HDL
L-HDL-L,1.53 [1.38-1.70],3.678e-10,***,Total-Lipids in Large HDL
L-HDL-PL,1.50 [1.35-1.66],9.436e-09,***,Phospholipids in Large HDL
XL-HDL-PL%,1.40 [1.26-1.56],1.289e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-FC,1.32 [1.19-1.47],0.033,*,Free Cholesterol in HDL
IDL-PL%,1.30 [1.19-1.43],0.002,**,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-FC%,1.30 [1.18-1.44],0.020,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,0.80 [0.74-0.88],0.304,,Phospholipids to Total-Lipids in Large HDL percentage
Phe,0.79 [0.72-0.87],0.599,,Phenylalanine
XL-HDL-C%,0.75 [0.69-0.83],1.963e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.65 [0.59-0.72],4.741e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.55 [0.49-0.61],1.418e-24,***,Citrate
