Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.04 [0.96-1.14],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.03 [0.96-1.12],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.03 [0.95-1.11],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.02 [0.95-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.02 [0.94-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.00 [0.92-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.98 [0.89-1.08],1.000,,Cholesteryl Esters in HDL
VLDL-CE,0.91 [0.84-0.99],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.91 [0.84-0.98],1.000,,Total-Esterified Cholesterol
LDL-CE,0.91 [0.84-0.98],1.000,,Cholesteryl Esters in LDL
