Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.13 [1.00-1.28],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.06 [0.94-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.05 [0.92-1.19],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.05 [0.91-1.20],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.01 [0.89-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.96 [0.85-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.96 [0.82-1.13],1.000,,HDL Cholesterol
ApoB,0.87 [0.76-1.00],1.000,,Apolipoprotein B
Clinical LDL-C,0.86 [0.76-0.98],1.000,,Clinical LDL Cholesterol
LDL-C,0.86 [0.76-0.98],1.000,,LDL Cholesterol
