Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.24 [1.14-1.36],0.450,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.24 [1.14-1.35],0.138,,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.23 [1.13-1.34],0.866,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.21 [1.11-1.32],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.20 [1.10-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-C%,0.82 [0.76-0.88],0.039,*,Cholesterol to Total-Lipids in IDL percentage
M-HDL-FC%,0.80 [0.74-0.88],0.176,,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,0.80 [0.74-0.87],0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C,0.79 [0.72-0.87],0.062,,Cholesterol in IDL
IDL-CE,0.79 [0.72-0.86],0.048,*,Cholesteryl Esters in IDL
