Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-PL%,1.09 [0.90-1.32],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.08 [0.92-1.27],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.08 [0.93-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-C%,1.04 [0.89-1.21],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.03 [0.88-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.97 [0.84-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.86 [0.74-0.99],1.000,,LDL Cholesterol
Non-HDL-C,0.86 [0.74-0.98],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.85 [0.74-0.98],1.000,,Clinical LDL Cholesterol
HDL-C,0.82 [0.69-0.98],1.000,,HDL Cholesterol
