Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.24 [1.04-1.49],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.23 [1.02-1.47],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.05 [0.87-1.28],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.02 [0.84-1.25],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-FC%,1.00 [0.81-1.24],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
HDL-CE,0.92 [0.73-1.16],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.89 [0.75-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.86 [0.70-1.04],1.000,,VLDL Cholesterol
LDL-CE,0.81 [0.67-0.98],1.000,,Cholesteryl Esters in LDL
Total-C,0.80 [0.67-0.97],1.000,,Total-Cholesterol
