Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.32 [1.18-1.48],0.263,,Glycoprotein Acetyls
M-LDL-TG%,1.19 [1.07-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,1.09 [0.98-1.21],1.000,,Saturated Fatty Acids
MUFA,1.06 [0.95-1.18],1.000,,Monounsaturated Fatty Acids
Total-FA,1.04 [0.94-1.17],1.000,,Total-Fatty Acids
VLDL-CE,0.97 [0.86-1.08],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.92 [0.82-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.91 [0.81-1.01],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.89 [0.80-1.00],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.88 [0.79-0.98],1.000,,Linoleic Acid to Total-Fatty Acids percentage
