Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.08 [0.95-1.22],1.000,,Creatinine
Citrate,1.08 [0.95-1.22],1.000,,Citrate
M-LDL-PL%,1.04 [0.92-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-FC,1.01 [0.87-1.17],1.000,,Free Cholesterol in HDL
MUFA,1.01 [0.90-1.13],1.000,,Monounsaturated Fatty Acids
M-LDL-FC%,1.00 [0.89-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.99 [0.86-1.13],1.000,,Apolipoprotein A1
Val,0.97 [0.85-1.10],1.000,,Valine
ApoB/ApoA1,0.94 [0.83-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.93 [0.82-1.05],1.000,,Apolipoprotein B
