Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,2.07 [1.82-2.36],1.973e-22,***,Creatinine
M-LDL-TG%,1.39 [1.20-1.61],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.04 [0.89-1.22],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.04 [0.88-1.22],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-CE,1.01 [0.84-1.22],1.000,,Cholesteryl Esters in HDL
Non-HDL-C,0.66 [0.57-0.77],0.015,*,Total-Cholesterol Minus HDL-C
L-LDL-L,0.66 [0.56-0.77],0.031,*,Total-Lipids in Large LDL
L-LDL-C,0.66 [0.56-0.77],0.040,*,Cholesterol in Large LDL
LDL-CE,0.65 [0.56-0.76],0.017,*,Cholesteryl Esters in LDL
LDL-L,0.65 [0.56-0.76],0.008,**,Total-Lipids in LDL
LDL-C,0.65 [0.56-0.76],0.008,**,LDL Cholesterol
Clinical LDL-C,0.65 [0.56-0.75],0.002,**,Clinical LDL Cholesterol
L-LDL-FC,0.64 [0.54-0.75],0.027,*,Free Cholesterol in Large LDL
LDL-FC,0.63 [0.54-0.75],0.011,*,Free Cholesterol in LDL
S-LDL-PL,0.63 [0.53-0.75],0.030,*,Phospholipids in Small LDL
M-LDL-L,0.63 [0.54-0.74],0.005,**,Total-Lipids in Medium LDL
M-LDL-CE,0.63 [0.53-0.74],0.011,*,Cholesteryl Esters in Medium LDL
L-LDL-PL,0.63 [0.53-0.74],0.012,*,Phospholipids in Large LDL
S-LDL-FC,0.63 [0.53-0.74],0.015,*,Free Cholesterol in Small LDL
M-LDL-C,0.63 [0.53-0.74],0.005,**,Cholesterol in Medium LDL
M-LDL-P,0.63 [0.52-0.75],0.048,*,Concentration of Medium LDL Particles
LDL-PL,0.63 [0.53-0.74],0.004,**,Phospholipids in LDL
S-LDL-L,0.62 [0.53-0.74],0.008,**,Total-Lipids in Small LDL
M-LDL-FC,0.62 [0.52-0.74],0.009,**,Free Cholesterol in Medium LDL
S-LDL-CE,0.62 [0.52-0.73],0.008,**,Cholesteryl Esters in Small LDL
S-LDL-C,0.61 [0.52-0.73],0.003,**,Cholesterol in Small LDL
M-LDL-PL,0.61 [0.52-0.73],0.004,**,Phospholipids in Medium LDL
IDL-P,0.61 [0.51-0.73],0.018,*,Concentration of IDL Particles
