Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.12 [0.95-1.32],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.09 [0.95-1.27],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.04 [0.90-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.04 [0.90-1.20],1.000,,Glutamine
M-HDL-CE%,1.00 [0.87-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,0.72 [0.63-0.82],0.159,,Albumin
IDL-L,0.69 [0.59-0.80],0.099,,Total-Lipids in IDL
IDL-C,0.68 [0.59-0.79],0.052,,Cholesterol in IDL
IDL-CE,0.67 [0.58-0.78],0.052,,Cholesteryl Esters in IDL
IDL-P,0.67 [0.57-0.78],0.160,,Concentration of IDL Particles
