Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Acetone,0.0607,0.0655,Acetone
Acetate,0.0372,0.0608,Acetate
Glu-lactate,0.0650,0.0499,Glucose-lactate
Omega-6/Omega-3,0.0742,0.0484,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-FC%,0.0580,0.0479,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0568,0.0450,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0285,0.0383,Glutamine
M-LDL-CE%,0.0393,0.0374,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Pyruvate,0.0257,0.0362,Pyruvate
Omega-3%,0.0357,0.0296,Omega-3 Fatty Acids to Total-Fatty Acids percentage
His,0.0293,0.0275,Histidine
Tyr,0.0198,0.0261,Tyrosine
Gly,0.0235,0.0251,Glycine
Sc-ala,0.0137,0.0239,Spectrometer-corrected alanine
Citrate,0.0263,0.0229,Citrate
LA%,0.0198,0.0217,Linoleic Acid to Total-Fatty Acids percentage
IDL-FC%,0.0170,0.0214,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-CE%,0.0280,0.0201,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Phe,0.0172,0.0185,Phenylalanine
Acetoacetate,0.0130,0.0179,Acetoacetate
Creatinine,0.0175,0.0165,Creatinine
XL-VLDL-PL%,0.0060,0.0159,Phospholipids to Total-Lipids in Very Large VLDL percentage
Ile,0.0140,0.0156,Isoleucine
LDL-size,0.0135,0.0155,Average Diameter for LDL Particles
M-LDL-PL%,0.0125,0.0154,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0202,0.0152,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0098,0.0151,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0135,0.0139,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0157,0.0136,Alanine
Lactate,0.0125,0.0135,Lactate
Albumin,0.0115,0.0124,Albumin
Glu,0.0087,0.0115,Glucose
Unsaturation,0.0097,0.0106,Degree of Unsaturation
GlycA,0.0082,0.0105,Glycoprotein Acetyls
XXL-VLDL-C%,0.0075,0.0092,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-P,0.0108,0.0090,Concentration of HDL Particles
Val,0.0058,0.0081,Valine
M-LDL-TG%,0.0087,0.0075,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG,0.0123,0.0074,Triglycerides in IDL
L-HDL-TG%,0.0078,0.0068,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,0.0097,0.0062,Phospholipids to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,0.0083,0.0061,3-Hydroxybutyrate
XL-HDL-TG%,0.0052,0.0060,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,0.0078,0.0055,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.0060,0.0055,Cholesteryl Esters to Total-Lipids in Large HDL percentage
SFA%,0.0100,0.0054,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-PL%,0.0048,0.0050,Phospholipids to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,0.0032,0.0044,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-P,0.0048,0.0039,Concentration of Very Large HDL Particles
XS-VLDL-PL%,0.0052,0.0035,Phospholipids to Total-Lipids in Very Small VLDL percentage
Leu,0.0027,0.0034,Leucine
XXL-VLDL-PL%,0.0025,0.0034,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0017,0.0032,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.0022,0.0030,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0025,0.0027,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,0.0035,0.0020,Phospholipids to Total-Lipids in Medium HDL percentage
DHA,0.0020,0.0017,Docosahexaenoic Acid
S-LDL-FC,0.0023,0.0011,Free Cholesterol in Small LDL
XS-VLDL-FC%,0.0008,0.0006,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
