Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0838,0.0701,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.1043,0.0581,Glycoprotein Acetyls
3-Hydroxybutyrate,0.0368,0.0455,3-Hydroxybutyrate
DHA%,0.0458,0.0419,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.0447,0.0417,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0405,0.0400,Acetone
Glu,0.0568,0.0380,Glucose
Acetate,0.0337,0.0339,Acetate
Citrate,0.0265,0.0308,Citrate
SFA%,0.0217,0.0305,Saturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0280,0.0294,Pyruvate
IDL-FC%,0.0157,0.0269,Free Cholesterol to Total-Lipids in IDL percentage
Creatinine,0.0237,0.0256,Creatinine
L-LDL-PL%,0.0188,0.0236,Phospholipids to Total-Lipids in Large LDL percentage
Tyr,0.0175,0.0224,Tyrosine
Glu-lactate,0.0193,0.0213,Glucose-lactate
XXL-VLDL-PL%,0.0167,0.0211,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0225,0.0197,Valine
Albumin,0.0200,0.0194,Albumin
Unsaturation,0.0185,0.0192,Degree of Unsaturation
Gln,0.0110,0.0192,Glutamine
XL-VLDL-TG%,0.0185,0.0181,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.0118,0.0176,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0182,0.0175,Phospholipids to Total-Lipids in Large HDL percentage
Phe,0.0127,0.0166,Phenylalanine
LDL-size,0.0135,0.0159,Average Diameter for LDL Particles
Ile,0.0128,0.0156,Isoleucine
Acetoacetate,0.0117,0.0146,Acetoacetate
XS-VLDL-PL%,0.0102,0.0139,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gly,0.0127,0.0134,Glycine
Lactate,0.0137,0.0132,Lactate
VLDL-size,0.0095,0.0125,Average Diameter for VLDL Particles
S-HDL-FC%,0.0080,0.0123,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-PL%,0.0148,0.0113,Phospholipids to Total-Lipids in IDL percentage
DHA,0.0082,0.0086,Docosahexaenoic Acid
His,0.0073,0.0084,Histidine
L-VLDL-FC%,0.0103,0.0082,Free Cholesterol to Total-Lipids in Large VLDL percentage
Sc-ala,0.0057,0.0082,Spectrometer-corrected alanine
Leu,0.0092,0.0074,Leucine
Omega-6/Omega-3,0.0092,0.0068,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-3%,0.0027,0.0056,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0057,0.0054,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0082,0.0052,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0058,0.0051,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.0035,0.0049,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-PL%,0.0038,0.0047,Phospholipids to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,0.0053,0.0046,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-CE%,0.0055,0.0044,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0012,0.0042,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,0.0042,0.0039,Phospholipids in Medium HDL
XL-HDL-FC%,0.0052,0.0039,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,0.0020,0.0036,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.0038,0.0033,Cholesterol to Total-Lipids in Large HDL percentage
Ala,0.0023,0.0028,Alanine
L-HDL-CE%,0.0005,0.0028,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.0023,0.0026,Free Cholesterol in Very Large HDL
L-LDL-TG,0.0018,0.0024,Triglycerides in Large LDL
HDL-PL,0.0017,0.0022,Phospholipids in HDL
S-HDL-PL%,0.0027,0.0021,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-C%,0.0023,0.0019,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-TG%,0.0027,0.0018,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-P,0.0012,0.0014,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-HDL-TG%,0.0007,0.0011,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE%,0.0007,0.0010,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0002,0.0006,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
