Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0688,0.2403,Triglycerides to Total-Lipids in Large LDL percentage
LA%,0.1128,0.2000,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.2045,0.1404,Glycoprotein Acetyls
Albumin,0.1887,0.1314,Albumin
XS-VLDL-PL%,0.1020,0.0860,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.0405,0.0446,Cholesterol to Total-Lipids in Large LDL percentage
Glu,0.0327,0.0194,Glucose
IDL-CE%,0.0170,0.0143,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu-lactate,0.0213,0.0124,Glucose-lactate
L-HDL-PL%,0.0245,0.0121,Phospholipids to Total-Lipids in Large HDL percentage
LA,0.0148,0.0107,Linoleic Acid
S-LDL-CE%,0.0158,0.0101,Cholesteryl Esters to Total-Lipids in Small LDL percentage
PUFA,0.0162,0.0100,Polyunsaturated Fatty Acids
XL-HDL-CE%,0.0127,0.0062,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Creatinine,0.0112,0.0060,Creatinine
XS-VLDL-FC%,0.0105,0.0056,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,0.0090,0.0052,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,0.0117,0.0048,Leucine
Tyr,0.0102,0.0042,Tyrosine
S-LDL-PL%,0.0045,0.0036,Phospholipids to Total-Lipids in Small LDL percentage
Omega-3,0.0070,0.0035,Omega-3 Fatty Acids
Ala,0.0048,0.0024,Alanine
Acetone,0.0048,0.0023,Acetone
3-Hydroxybutyrate,0.0057,0.0021,3-Hydroxybutyrate
PUFA%,0.0040,0.0020,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0043,0.0019,Degree of Unsaturation
His,0.0043,0.0017,Histidine
SFA%,0.0030,0.0016,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0035,0.0016,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0038,0.0015,Valine
XXL-VLDL-PL%,0.0027,0.0014,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0028,0.0014,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0032,0.0013,Citrate
Gln,0.0030,0.0013,Glutamine
IDL-TG%,0.0012,0.0011,Triglycerides to Total-Lipids in IDL percentage
Phe,0.0018,0.0009,Phenylalanine
Gly,0.0020,0.0008,Glycine
IDL-PL%,0.0017,0.0007,Phospholipids to Total-Lipids in IDL percentage
Acetate,0.0013,0.0006,Acetate
XL-VLDL-PL%,0.0012,0.0006,Phospholipids to Total-Lipids in Very Large VLDL percentage
Sc-ala,0.0010,0.0004,Spectrometer-corrected alanine
IDL-FC%,0.0007,0.0004,Free Cholesterol to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0007,0.0003,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Pyruvate,0.0007,0.0003,Pyruvate
Total-BCAA,0.0008,0.0003,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetoacetate,0.0003,0.0002,Acetoacetate
LDL-size,0.0003,0.0001,Average Diameter for LDL Particles
