Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2488,0.3107,Creatinine
HDL-FC,0.1112,0.2055,Free Cholesterol in HDL
Gly,0.0832,0.0635,Glycine
Gln,0.0837,0.0574,Glutamine
L-HDL-PL,0.0273,0.0404,Phospholipids in Large HDL
S-VLDL-CE%,0.0353,0.0283,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
GlycA,0.0552,0.0279,Glycoprotein Acetyls
HDL-C,0.0267,0.0242,HDL Cholesterol
Lactate,0.0190,0.0197,Lactate
Acetone,0.0178,0.0160,Acetone
Unsaturation,0.0260,0.0160,Degree of Unsaturation
HDL-L,0.0103,0.0136,Total-Lipids in HDL
IDL-PL%,0.0267,0.0135,Phospholipids to Total-Lipids in IDL percentage
Pyruvate,0.0122,0.0127,Pyruvate
Acetate,0.0127,0.0123,Acetate
XS-VLDL-C,0.0115,0.0100,Cholesterol in Very Small VLDL
L-VLDL-PL%,0.0105,0.0096,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0203,0.0088,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0107,0.0087,Cholesteryl Esters to Total-Lipids in Small LDL percentage
SFA%,0.0145,0.0083,Saturated Fatty Acids to Total-Fatty Acids percentage
Ala,0.0098,0.0081,Alanine
His,0.0158,0.0079,Histidine
M-HDL-FC%,0.0062,0.0067,Free Cholesterol to Total-Lipids in Medium HDL percentage
Citrate,0.0112,0.0058,Citrate
L-HDL-FC%,0.0060,0.0048,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE%,0.0095,0.0047,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE%,0.0052,0.0041,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0018,0.0038,Spectrometer-corrected alanine
3-Hydroxybutyrate,0.0035,0.0037,3-Hydroxybutyrate
XXL-VLDL-CE%,0.0018,0.0037,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0025,0.0035,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Acetoacetate,0.0098,0.0032,Acetoacetate
Tyr,0.0032,0.0031,Tyrosine
LA%,0.0065,0.0031,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE,0.0035,0.0029,Cholesteryl Esters in Very Small VLDL
HDL-CE,0.0017,0.0022,Cholesteryl Esters in HDL
S-HDL-PL,0.0040,0.0018,Phospholipids in Small HDL
L-HDL-CE%,0.0020,0.0017,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-size,0.0018,0.0016,Average Diameter for LDL Particles
Ile,0.0028,0.0014,Isoleucine
Glu-lactate,0.0018,0.0014,Glucose-lactate
M-LDL-PL%,0.0027,0.0013,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG,0.0033,0.0013,Triglycerides in Large HDL
XS-VLDL-FC%,0.0017,0.0012,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL%,0.0018,0.0011,Phospholipids to Total-Lipids in Very Large HDL percentage
Albumin,0.0028,0.0011,Albumin
VLDL-size,0.0023,0.0010,Average Diameter for VLDL Particles
PUFA/MUFA,0.0023,0.0009,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-PL%,0.0005,0.0009,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0008,0.0009,Phospholipids to Total-Lipids in Large LDL percentage
S-HDL-TG%,0.0018,0.0008,Triglycerides to Total-Lipids in Small HDL percentage
Phe,0.0015,0.0007,Phenylalanine
L-LDL-CE%,0.0008,0.0006,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0012,0.0005,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,0.0005,0.0004,Free Cholesterol in Very Large HDL
Omega-3,0.0007,0.0003,Omega-3 Fatty Acids
M-LDL-CE%,0.0005,0.0002,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,0.0003,0.0001,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Glu,0.0002,9.0935e-05,Glucose
DHA%,0.0002,6.8464e-05,Docosahexaenoic Acid to Total-Fatty Acids percentage
