Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
HDL-L,0.0947,0.1309,Total-Lipids in HDL
GlycA,0.0707,0.0854,Glycoprotein Acetyls
Citrate,0.0768,0.0815,Citrate
L-HDL-PL%,0.0557,0.0522,Phospholipids to Total-Lipids in Large HDL percentage
SFA%,0.0568,0.0422,Saturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0428,0.0385,Degree of Unsaturation
L-LDL-CE%,0.0283,0.0331,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetoacetate,0.0407,0.0274,Acetoacetate
L-LDL-C%,0.0297,0.0267,Cholesterol to Total-Lipids in Large LDL percentage
Gln,0.0242,0.0233,Glutamine
HDL-FC,0.0147,0.0213,Free Cholesterol in HDL
PC,0.0242,0.0202,Phosphatidylcholines
3-Hydroxybutyrate,0.0218,0.0201,3-Hydroxybutyrate
M-HDL-FC%,0.0122,0.0199,Free Cholesterol to Total-Lipids in Medium HDL percentage
Gly,0.0220,0.0187,Glycine
XS-VLDL-FC%,0.0157,0.0178,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-PL%,0.0228,0.0174,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.0197,0.0163,Free Cholesterol to Total-Lipids in IDL percentage
Lactate,0.0188,0.0157,Lactate
Glu,0.0200,0.0155,Glucose
XXL-VLDL-PL%,0.0150,0.0154,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0102,0.0153,Alanine
Acetate,0.0180,0.0152,Acetate
LDL-size,0.0152,0.0143,Average Diameter for LDL Particles
L-VLDL-CE%,0.0167,0.0139,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Phe,0.0148,0.0131,Phenylalanine
His,0.0135,0.0129,Histidine
LA%,0.0140,0.0119,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0117,0.0114,Albumin
Pyruvate,0.0125,0.0109,Pyruvate
XS-VLDL-PL%,0.0128,0.0107,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0142,0.0105,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0118,0.0098,Spectrometer-corrected alanine
L-VLDL-FC%,0.0103,0.0095,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0047,0.0095,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.0072,0.0087,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,0.0078,0.0069,Creatinine
Omega-6/Omega-3,0.0067,0.0064,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-FC%,0.0062,0.0063,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL,0.0057,0.0060,Phospholipids in Large HDL
Omega-3%,0.0075,0.0056,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ile,0.0040,0.0056,Isoleucine
L-VLDL-TG%,0.0050,0.0055,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-C%,0.0052,0.0053,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-PL%,0.0045,0.0050,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,0.0052,0.0044,Glucose-lactate
L-HDL-CE%,0.0013,0.0040,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Acetone,0.0052,0.0040,Acetone
XXL-VLDL-TG%,0.0033,0.0039,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0052,0.0037,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0040,0.0033,Phospholipids to Total-Lipids in Large LDL percentage
Tyr,0.0028,0.0022,Tyrosine
S-LDL-CE%,0.0025,0.0021,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.0022,0.0016,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.0005,0.0005,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-FC,0.0005,0.0003,Free Cholesterol in Very Large HDL
M-LDL-PL%,0.0002,0.0002,Phospholipids to Total-Lipids in Medium LDL percentage
