Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1155,0.1264,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0882,0.0747,Phospholipids to Total-Lipids in Large HDL percentage
His,0.0620,0.0546,Histidine
3-Hydroxybutyrate,0.0312,0.0399,3-Hydroxybutyrate
Acetoacetate,0.0325,0.0397,Acetoacetate
Albumin,0.0525,0.0379,Albumin
Acetate,0.0340,0.0375,Acetate
Gln,0.0290,0.0361,Glutamine
Tyr,0.0393,0.0337,Tyrosine
Phe,0.0242,0.0336,Phenylalanine
S-HDL-CE,0.0393,0.0325,Cholesteryl Esters in Small HDL
Glu-lactate,0.0363,0.0321,Glucose-lactate
Pyruvate,0.0337,0.0299,Pyruvate
Creatinine,0.0257,0.0257,Creatinine
XS-VLDL-PL%,0.0237,0.0199,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,0.0133,0.0192,Glycoprotein Acetyls
XL-HDL-C,0.0150,0.0190,Cholesterol in Very Large HDL
XXL-VLDL-PL%,0.0223,0.0186,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0237,0.0185,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gly,0.0217,0.0170,Glycine
XXL-VLDL-CE%,0.0133,0.0160,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA,0.0055,0.0135,Linoleic Acid
Citrate,0.0137,0.0132,Citrate
L-LDL-TG%,0.0142,0.0132,Triglycerides to Total-Lipids in Large LDL percentage
Acetone,0.0112,0.0129,Acetone
IDL-PL%,0.0118,0.0117,Phospholipids to Total-Lipids in IDL percentage
M-LDL-C%,0.0123,0.0098,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-L,0.0082,0.0089,Total-Lipids in Small HDL
Omega-6%,0.0050,0.0087,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,0.0070,0.0085,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Unsaturation,0.0072,0.0078,Degree of Unsaturation
LDL-size,0.0075,0.0076,Average Diameter for LDL Particles
L-VLDL-FC%,0.0085,0.0073,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0137,0.0073,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,0.0063,0.0070,Valine
Leu,0.0080,0.0069,Leucine
XS-VLDL-FC%,0.0067,0.0068,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.0053,0.0067,Concentration of Small HDL Particles
S-HDL-PL%,0.0093,0.0064,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0037,0.0062,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0050,0.0060,Spectrometer-corrected alanine
IDL-CE%,0.0080,0.0055,Cholesteryl Esters to Total-Lipids in IDL percentage
DHA,0.0082,0.0055,Docosahexaenoic Acid
Lactate,0.0047,0.0054,Lactate
Ala,0.0020,0.0054,Alanine
Glu,0.0037,0.0048,Glucose
M-LDL-CE%,0.0020,0.0045,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
SFA%,0.0030,0.0045,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-C%,0.0032,0.0041,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,0.0027,0.0041,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.0033,0.0032,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.0023,0.0029,Cholesterol to Total-Lipids in Small LDL percentage
DHA%,0.0017,0.0029,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-TG%,0.0033,0.0028,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,0.0015,0.0019,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0007,0.0011,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.0005,0.0011,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ile,0.0015,0.0007,Isoleucine
L-LDL-PL%,0.0010,0.0006,Phospholipids to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
