Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0738,0.1088,Cholesterol to Total-Lipids in Large LDL percentage
Citrate,0.0592,0.0714,Citrate
Creatinine,0.0572,0.0562,Creatinine
Albumin,0.0502,0.0526,Albumin
IDL-CE%,0.0573,0.0512,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-PL%,0.0387,0.0500,Phospholipids to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0428,0.0464,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA%,0.0417,0.0455,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-PL%,0.0787,0.0421,Phospholipids to Total-Lipids in Very Large HDL percentage
SFA%,0.0328,0.0407,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0407,0.0399,Histidine
IDL-FC%,0.0252,0.0348,Free Cholesterol to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0393,0.0312,3-Hydroxybutyrate
Acetone,0.0440,0.0303,Acetone
Leu,0.0455,0.0296,Leucine
Acetate,0.0197,0.0227,Acetate
Glu,0.0212,0.0221,Glucose
L-LDL-CE%,0.0213,0.0175,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-FC%,0.0172,0.0164,Free Cholesterol to Total-Lipids in Large VLDL percentage
Glu-lactate,0.0175,0.0128,Glucose-lactate
Phe,0.0105,0.0121,Phenylalanine
Gln,0.0088,0.0118,Glutamine
Ala,0.0078,0.0110,Alanine
S-HDL-CE,0.0080,0.0107,Cholesteryl Esters in Small HDL
Lactate,0.0092,0.0093,Lactate
GlycA,0.0112,0.0092,Glycoprotein Acetyls
Tyr,0.0098,0.0089,Tyrosine
S-LDL-PL%,0.0090,0.0073,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-CE%,0.0073,0.0070,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC,0.0085,0.0065,Free Cholesterol in Small LDL
LDL-L,0.0063,0.0061,Total-Lipids in LDL
LDL-size,0.0045,0.0059,Average Diameter for LDL Particles
Omega-3%,0.0052,0.0055,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,0.0045,0.0050,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,0.0060,0.0049,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA,0.0072,0.0045,Polyunsaturated Fatty Acids
M-LDL-CE%,0.0048,0.0043,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0035,0.0043,Acetoacetate
XS-VLDL-FC%,0.0018,0.0039,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,0.0017,0.0038,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.0062,0.0036,Concentration of Small HDL Particles
S-HDL-C,0.0033,0.0030,Cholesterol in Small HDL
L-VLDL-PL%,0.0028,0.0028,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,0.0022,0.0026,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C%,0.0015,0.0022,Cholesterol to Total-Lipids in Small LDL percentage
Sc-ala,0.0022,0.0021,Spectrometer-corrected alanine
XS-VLDL-PL%,0.0025,0.0019,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-BCAA,0.0025,0.0016,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.0010,0.0016,Isoleucine
XXL-VLDL-FC%,0.0022,0.0016,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0012,0.0014,Phospholipids to Total-Lipids in Small HDL percentage
HDL-PL,0.0013,0.0013,Phospholipids in HDL
Gly,0.0023,0.0013,Glycine
Val,0.0008,0.0011,Valine
Pyruvate,0.0007,0.0011,Pyruvate
L-LDL-PL%,0.0010,0.0011,Phospholipids to Total-Lipids in Large LDL percentage
HDL-size,0.0008,0.0011,Average Diameter for HDL Particles
M-LDL-TG%,0.0017,0.0011,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,0.0010,0.0010,Omega-3 Fatty Acids
XL-VLDL-PL%,0.0012,0.0009,Phospholipids to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.0010,0.0008,Degree of Unsaturation
M-LDL-C%,0.0012,0.0006,Cholesterol to Total-Lipids in Medium LDL percentage
