Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1073,0.0915,Glycoprotein Acetyls
Acetone,0.0363,0.0608,Acetone
L-VLDL-FC%,0.0472,0.0381,Free Cholesterol to Total-Lipids in Large VLDL percentage
LA%,0.0533,0.0378,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0365,0.0331,Glucose
3-Hydroxybutyrate,0.0315,0.0328,3-Hydroxybutyrate
Acetoacetate,0.0275,0.0319,Acetoacetate
His,0.0305,0.0309,Histidine
Sc-ala,0.0213,0.0291,Spectrometer-corrected alanine
Creatinine,0.0202,0.0265,Creatinine
Citrate,0.0210,0.0243,Citrate
IDL-FC%,0.0297,0.0228,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-size,0.0198,0.0226,Average Diameter for VLDL Particles
SFA%,0.0288,0.0219,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0180,0.0217,Acetate
LDL-size,0.0250,0.0216,Average Diameter for LDL Particles
Val,0.0150,0.0201,Valine
Pyruvate,0.0128,0.0201,Pyruvate
Ala,0.0108,0.0198,Alanine
Leu,0.0350,0.0198,Leucine
Omega-6/Omega-3,0.0190,0.0192,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,0.0172,0.0186,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0177,0.0181,Glycine
MUFA%,0.0193,0.0155,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0160,0.0154,Lactate
L-LDL-PL%,0.0142,0.0152,Phospholipids to Total-Lipids in Large LDL percentage
Ile,0.0127,0.0150,Isoleucine
L-LDL-TG%,0.0143,0.0142,Triglycerides to Total-Lipids in Large LDL percentage
Albumin,0.0103,0.0142,Albumin
L-VLDL-TG%,0.0178,0.0133,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,0.0155,0.0132,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,0.0110,0.0128,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,0.0135,0.0127,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Tyr,0.0120,0.0125,Tyrosine
Gln,0.0055,0.0117,Glutamine
L-LDL-C%,0.0162,0.0115,Cholesterol to Total-Lipids in Large LDL percentage
Phe,0.0122,0.0101,Phenylalanine
XXL-VLDL-FC%,0.0147,0.0101,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-PL%,0.0102,0.0090,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0065,0.0082,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0042,0.0079,Phospholipids to Total-Lipids in Small LDL percentage
SM,0.0102,0.0072,Sphingomyelins
S-HDL-FC%,0.0075,0.0071,Free Cholesterol to Total-Lipids in Small HDL percentage
Glu-lactate,0.0067,0.0069,Glucose-lactate
XXL-VLDL-TG%,0.0088,0.0063,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,0.0068,0.0061,Triglycerides to Phosphoglycerides ratio
M-LDL-PL%,0.0057,0.0059,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,0.0020,0.0058,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.0043,0.0051,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0060,0.0049,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0048,0.0048,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-CE%,0.0037,0.0045,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.0023,0.0043,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.0048,0.0043,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.0050,0.0042,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-PL%,0.0018,0.0038,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-C%,0.0008,0.0028,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-C%,0.0038,0.0028,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.0020,0.0028,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,0.0018,0.0027,Phospholipids to Total-Lipids in Very Large HDL percentage
PUFA%,0.0027,0.0018,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0008,0.0007,Degree of Unsaturation
