Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-PL%,0.0962,0.0828,Phospholipids to Total-Lipids in Large LDL percentage
GlycA,0.0810,0.0777,Glycoprotein Acetyls
Creatinine,0.0612,0.0596,Creatinine
Gly,0.0487,0.0459,Glycine
Citrate,0.0362,0.0438,Citrate
Albumin,0.0480,0.0394,Albumin
DHA%,0.0438,0.0384,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu-lactate,0.0347,0.0366,Glucose-lactate
IDL-PL%,0.0370,0.0341,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,0.0345,0.0293,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0218,0.0288,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Phe,0.0342,0.0285,Phenylalanine
Pyruvate,0.0373,0.0278,Pyruvate
Acetoacetate,0.0245,0.0259,Acetoacetate
Gln,0.0208,0.0235,Glutamine
IDL-CE%,0.0225,0.0198,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-FC%,0.0155,0.0190,Free Cholesterol to Total-Lipids in Very Large HDL percentage
His,0.0108,0.0169,Histidine
Acetone,0.0215,0.0163,Acetone
M-LDL-C%,0.0140,0.0151,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,0.0073,0.0146,Average Diameter for LDL Particles
L-HDL-PL%,0.0135,0.0145,Phospholipids to Total-Lipids in Large HDL percentage
Ala,0.0177,0.0141,Alanine
Sc-ala,0.0115,0.0138,Spectrometer-corrected alanine
Ile,0.0057,0.0134,Isoleucine
Glu,0.0163,0.0133,Glucose
3-Hydroxybutyrate,0.0123,0.0128,3-Hydroxybutyrate
Acetate,0.0062,0.0119,Acetate
Val,0.0093,0.0118,Valine
S-LDL-C%,0.0083,0.0114,Cholesterol to Total-Lipids in Small LDL percentage
Leu,0.0072,0.0109,Leucine
Unsaturation,0.0122,0.0102,Degree of Unsaturation
Lactate,0.0097,0.0097,Lactate
Tyr,0.0060,0.0096,Tyrosine
ApoB/ApoA1,0.0137,0.0094,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,0.0093,0.0087,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0090,0.0082,Free Cholesterol to Total-Lipids in Large VLDL percentage
LA,0.0078,0.0080,Linoleic Acid
M-LDL-CE%,0.0053,0.0076,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA,0.0060,0.0068,Docosahexaenoic Acid
XL-VLDL-PL%,0.0067,0.0067,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.0067,0.0065,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.0060,0.0064,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0068,0.0063,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0033,0.0060,Phospholipids to Total-Lipids in Small HDL percentage
Omega-3,0.0035,0.0057,Omega-3 Fatty Acids
XS-VLDL-C%,0.0062,0.0044,Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.0023,0.0043,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0038,0.0043,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0020,0.0038,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0020,0.0025,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0023,0.0025,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0025,0.0020,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0017,0.0019,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-BCAA,0.0010,0.0019,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-CE%,0.0027,0.0018,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,0.0013,0.0018,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0005,0.0009,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-TG%,0.0002,0.0007,Triglycerides to Total-Lipids in Large VLDL percentage
