Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1737,0.1799,Creatinine
L-HDL-PL%,0.1142,0.1342,Phospholipids to Total-Lipids in Large HDL percentage
LA%,0.0632,0.0945,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.0867,0.0836,Glycoprotein Acetyls
L-HDL-CE%,0.0463,0.0544,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Val,0.0262,0.0247,Valine
3-Hydroxybutyrate,0.0253,0.0224,3-Hydroxybutyrate
His,0.0193,0.0224,Histidine
Acetone,0.0245,0.0208,Acetone
Albumin,0.0258,0.0204,Albumin
Ala,0.0232,0.0194,Alanine
Acetate,0.0232,0.0193,Acetate
IDL-P,0.0217,0.0167,Concentration of IDL Particles
Glu,0.0225,0.0166,Glucose
Tyr,0.0157,0.0144,Tyrosine
Glu-lactate,0.0180,0.0140,Glucose-lactate
PUFA%,0.0118,0.0129,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG,0.0153,0.0126,Triglycerides in Large LDL
XL-VLDL-PL%,0.0130,0.0115,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,0.0130,0.0115,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,0.0122,0.0111,Saturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0128,0.0102,Phenylalanine
Leu,0.0105,0.0097,Leucine
IDL-FC%,0.0098,0.0089,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0113,0.0088,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0082,0.0087,Glycine
Acetoacetate,0.0118,0.0081,Acetoacetate
L-LDL-C%,0.0075,0.0078,Cholesterol to Total-Lipids in Large LDL percentage
IDL-TG,0.0080,0.0078,Triglycerides in IDL
Gln,0.0073,0.0070,Glutamine
S-HDL-PL,0.0083,0.0070,Phospholipids in Small HDL
Pyruvate,0.0102,0.0069,Pyruvate
Lactate,0.0082,0.0065,Lactate
L-LDL-FC%,0.0082,0.0063,Free Cholesterol to Total-Lipids in Large LDL percentage
Sc-ala,0.0068,0.0059,Spectrometer-corrected alanine
PUFA/MUFA,0.0052,0.0053,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Citrate,0.0048,0.0052,Citrate
XS-VLDL-TG,0.0053,0.0052,Triglycerides in Very Small VLDL
L-LDL-CE%,0.0048,0.0050,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-TG%,0.0052,0.0047,Triglycerides to Total-Lipids in Large LDL percentage
LDL-size,0.0055,0.0045,Average Diameter for LDL Particles
ApoB/ApoA1,0.0037,0.0040,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-PL%,0.0037,0.0036,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,0.0035,0.0033,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE,0.0037,0.0031,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-HDL-C%,0.0032,0.0031,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.0028,0.0027,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
MUFA,0.0023,0.0027,Monounsaturated Fatty Acids
L-LDL-PL%,0.0040,0.0027,Phospholipids to Total-Lipids in Large LDL percentage
IDL-CE%,0.0030,0.0027,Cholesteryl Esters to Total-Lipids in IDL percentage
Unsaturation,0.0023,0.0025,Degree of Unsaturation
Ile,0.0032,0.0025,Isoleucine
S-LDL-PL%,0.0020,0.0023,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-TG%,0.0012,0.0018,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-CE%,0.0012,0.0014,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0017,0.0014,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.0010,0.0010,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-TG%,0.0012,0.0009,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-CE%,0.0010,0.0007,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,0.0007,0.0005,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in IDL percentage
