Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.2158,0.3477,Albumin
Creatinine,0.1763,0.1395,Creatinine
GlycA,0.0813,0.0685,Glycoprotein Acetyls
LA%,0.0480,0.0543,Linoleic Acid to Total-Fatty Acids percentage
Citrate,0.0540,0.0391,Citrate
Lactate,0.0417,0.0360,Lactate
L-LDL-C%,0.0383,0.0340,Cholesterol to Total-Lipids in Large LDL percentage
Ile,0.0208,0.0271,Isoleucine
His,0.0368,0.0241,Histidine
3-Hydroxybutyrate,0.0345,0.0233,3-Hydroxybutyrate
DHA%,0.0288,0.0214,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-CE%,0.0232,0.0204,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.0225,0.0148,Phospholipids to Total-Lipids in Large LDL percentage
Unsaturation,0.0147,0.0144,Degree of Unsaturation
LDL-size,0.0123,0.0141,Average Diameter for LDL Particles
Gln,0.0112,0.0126,Glutamine
XXL-VLDL-PL%,0.0153,0.0115,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0102,0.0107,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,0.0122,0.0069,Phospholipids to Total-Lipids in IDL percentage
M-LDL-C%,0.0060,0.0068,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.0097,0.0061,Phenylalanine
DHA,0.0082,0.0056,Docosahexaenoic Acid
LA,0.0048,0.0045,Linoleic Acid
Acetoacetate,0.0075,0.0041,Acetoacetate
Leu,0.0052,0.0041,Leucine
XL-HDL-TG%,0.0027,0.0040,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,0.0050,0.0039,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.0047,0.0034,Spectrometer-corrected alanine
Omega-3%,0.0045,0.0030,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0030,0.0028,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,0.0018,0.0027,Glycine
S-LDL-PL%,0.0033,0.0027,Phospholipids to Total-Lipids in Small LDL percentage
Acetate,0.0035,0.0025,Acetate
Acetone,0.0030,0.0023,Acetone
M-LDL-PL%,0.0032,0.0023,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,0.0037,0.0022,Glucose
XL-HDL-FC,0.0035,0.0022,Free Cholesterol in Very Large HDL
Glu-lactate,0.0032,0.0018,Glucose-lactate
Ala,0.0023,0.0016,Alanine
XL-HDL-C%,0.0015,0.0015,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.0013,0.0012,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-CE%,0.0008,0.0011,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-FC%,0.0010,0.0010,Free Cholesterol to Total-Lipids in Large VLDL percentage
SFA%,0.0020,0.0010,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0013,0.0009,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-FC%,0.0015,0.0009,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-CE%,0.0010,0.0007,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0007,0.0006,Tyrosine
Omega-6%,0.0003,0.0005,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-L,0.0007,0.0005,Total-Lipids in Small HDL
IDL-FC%,0.0003,0.0005,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0005,0.0004,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0002,0.0002,Pyruvate
Val,0.0002,9.4749e-05,Valine
