Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-PL%,0.0950,0.1270,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gly,0.0792,0.0759,Glycine
Creatinine,0.0678,0.0622,Creatinine
Albumin,0.0682,0.0601,Albumin
GlycA,0.0672,0.0523,Glycoprotein Acetyls
MUFA%,0.0477,0.0488,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0397,0.0453,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0423,0.0415,Glucose-lactate
Sc-ala,0.0330,0.0393,Spectrometer-corrected alanine
Val,0.0478,0.0350,Valine
XXL-VLDL-FC%,0.0257,0.0317,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0350,0.0298,Citrate
Gln,0.0245,0.0264,Glutamine
Acetone,0.0233,0.0223,Acetone
LA%,0.0295,0.0214,Linoleic Acid to Total-Fatty Acids percentage
Pyruvate,0.0165,0.0200,Pyruvate
IDL-FC%,0.0162,0.0189,Free Cholesterol to Total-Lipids in IDL percentage
Omega-3%,0.0173,0.0137,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Leu,0.0150,0.0136,Leucine
3-Hydroxybutyrate,0.0142,0.0135,3-Hydroxybutyrate
Acetoacetate,0.0108,0.0127,Acetoacetate
XS-VLDL-FC%,0.0130,0.0125,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0167,0.0116,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0098,0.0114,Phospholipids to Total-Lipids in Large HDL percentage
DHA,0.0102,0.0102,Docosahexaenoic Acid
LDL-size,0.0100,0.0100,Average Diameter for LDL Particles
His,0.0062,0.0099,Histidine
IDL-TG%,0.0103,0.0091,Triglycerides to Total-Lipids in IDL percentage
L-LDL-C%,0.0112,0.0089,Cholesterol to Total-Lipids in Large LDL percentage
Ala,0.0077,0.0088,Alanine
HDL-P,0.0047,0.0084,Concentration of HDL Particles
Tyr,0.0070,0.0076,Tyrosine
M-LDL-PL%,0.0067,0.0074,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,0.0070,0.0067,Phenylalanine
L-LDL-TG%,0.0068,0.0063,Triglycerides to Total-Lipids in Large LDL percentage
Total-BCAA,0.0077,0.0061,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0050,0.0061,Lactate
Unsaturation,0.0043,0.0050,Degree of Unsaturation
IDL-CE%,0.0033,0.0048,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE,0.0043,0.0047,Cholesteryl Esters in Very Large HDL
Glu,0.0062,0.0044,Glucose
Ile,0.0043,0.0041,Isoleucine
XS-VLDL-TG%,0.0042,0.0039,Triglycerides to Total-Lipids in Very Small VLDL percentage
SFA%,0.0023,0.0034,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0023,0.0032,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Acetate,0.0022,0.0028,Acetate
XL-HDL-C%,0.0025,0.0025,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0023,0.0025,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.0023,0.0021,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,0.0013,0.0019,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0015,0.0015,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.0008,0.0004,Phospholipids to Total-Lipids in Large LDL percentage
