Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0963,0.0772,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-FC%,0.0775,0.0621,Free Cholesterol to Total-Lipids in Large VLDL percentage
DHA%,0.0492,0.0528,Docosahexaenoic Acid to Total-Fatty Acids percentage
Citrate,0.0572,0.0526,Citrate
Leu,0.0478,0.0514,Leucine
Sc-ala,0.0233,0.0491,Spectrometer-corrected alanine
Val,0.0503,0.0429,Valine
Creatinine,0.0270,0.0414,Creatinine
Lactate,0.0278,0.0311,Lactate
GlycA,0.0327,0.0294,Glycoprotein Acetyls
IDL-PL%,0.0310,0.0286,Phospholipids to Total-Lipids in IDL percentage
Pyruvate,0.0220,0.0260,Pyruvate
L-LDL-CE%,0.0293,0.0259,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetate,0.0352,0.0250,Acetate
Tyr,0.0193,0.0214,Tyrosine
Acetoacetate,0.0240,0.0208,Acetoacetate
DHA,0.0230,0.0182,Docosahexaenoic Acid
Glu,0.0155,0.0176,Glucose
HDL-size,0.0138,0.0161,Average Diameter for HDL Particles
MUFA%,0.0122,0.0152,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0115,0.0134,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C%,0.0168,0.0133,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0145,0.0127,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0078,0.0124,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-size,0.0095,0.0123,Average Diameter for VLDL Particles
Glu-lactate,0.0087,0.0122,Glucose-lactate
M-LDL-PL%,0.0172,0.0121,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,0.0125,0.0118,Glutamine
Gly,0.0143,0.0117,Glycine
Phe,0.0068,0.0110,Phenylalanine
M-LDL-C%,0.0152,0.0108,Cholesterol to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0067,0.0094,3-Hydroxybutyrate
M-HDL-FC%,0.0088,0.0091,Free Cholesterol to Total-Lipids in Medium HDL percentage
Albumin,0.0082,0.0087,Albumin
L-HDL-L,0.0083,0.0087,Total-Lipids in Large HDL
LDL-size,0.0068,0.0079,Average Diameter for LDL Particles
L-HDL-FC,0.0042,0.0071,Free Cholesterol in Large HDL
XXL-VLDL-PL%,0.0048,0.0070,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0047,0.0069,Phospholipids to Total-Lipids in Large HDL percentage
PUFA/MUFA,0.0053,0.0067,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
His,0.0068,0.0066,Histidine
Acetone,0.0078,0.0064,Acetone
Ala,0.0053,0.0063,Alanine
S-HDL-CE,0.0078,0.0062,Cholesteryl Esters in Small HDL
Unsaturation,0.0055,0.0062,Degree of Unsaturation
XXL-VLDL-TG%,0.0053,0.0062,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0058,0.0056,Phospholipids to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,0.0058,0.0054,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,0.0033,0.0049,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0055,0.0048,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.0048,0.0044,Phospholipids to Total-Lipids in Small HDL percentage
Ile,0.0047,0.0042,Isoleucine
S-LDL-C%,0.0060,0.0035,Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-TG%,0.0028,0.0034,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0032,0.0028,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-TG%,0.0037,0.0026,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0013,0.0023,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0025,0.0022,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,0.0023,0.0019,Triglycerides in Large HDL
L-LDL-PL%,0.0008,0.0019,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0005,0.0016,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0010,0.0006,Free Cholesterol to Total-Lipids in IDL percentage
