Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-C%,0.1052,0.0894,Cholesterol to Total-Lipids in Very Small VLDL percentage
Gln,0.0492,0.0585,Glutamine
L-HDL-PL,0.0338,0.0479,Phospholipids in Large HDL
Acetoacetate,0.0480,0.0430,Acetoacetate
XL-HDL-FC%,0.0362,0.0425,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,0.0422,0.0378,Phospholipids to Total-Lipids in Small LDL percentage
Ile,0.0458,0.0372,Isoleucine
XXL-VLDL-PL%,0.0398,0.0321,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0332,0.0293,Histidine
Citrate,0.0373,0.0278,Citrate
M-LDL-C%,0.0268,0.0271,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,0.0258,0.0262,Average Diameter for LDL Particles
Gly,0.0257,0.0261,Glycine
M-HDL-FC%,0.0200,0.0243,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-PL%,0.0320,0.0231,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.0188,0.0174,Free Cholesterol to Total-Lipids in IDL percentage
Acetate,0.0130,0.0174,Acetate
M-LDL-PL%,0.0087,0.0165,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.0157,0.0164,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-P,0.0143,0.0162,Concentration of Large HDL Particles
XS-VLDL-C,0.0162,0.0150,Cholesterol in Very Small VLDL
Creatinine,0.0085,0.0140,Creatinine
SFA%,0.0172,0.0135,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC,0.0118,0.0130,Free Cholesterol in Large HDL
Glu,0.0108,0.0129,Glucose
Phe,0.0088,0.0124,Phenylalanine
XXL-VLDL-C%,0.0125,0.0123,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0118,0.0118,Pyruvate
Unsaturation,0.0120,0.0117,Degree of Unsaturation
Tyr,0.0100,0.0115,Tyrosine
3-Hydroxybutyrate,0.0180,0.0115,3-Hydroxybutyrate
Lactate,0.0125,0.0114,Lactate
PUFA,0.0135,0.0113,Polyunsaturated Fatty Acids
XXL-VLDL-TG%,0.0128,0.0108,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0062,0.0097,Alanine
GlycA,0.0053,0.0095,Glycoprotein Acetyls
L-LDL-CE%,0.0065,0.0093,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetone,0.0095,0.0091,Acetone
XS-VLDL-PL%,0.0118,0.0085,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,0.0065,0.0081,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0082,0.0077,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0077,0.0075,Docosahexaenoic Acid
Omega-6/Omega-3,0.0053,0.0072,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-3%,0.0047,0.0071,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0030,0.0070,Albumin
Glu-lactate,0.0078,0.0070,Glucose-lactate
Omega-3,0.0033,0.0064,Omega-3 Fatty Acids
L-HDL-PL%,0.0053,0.0060,Phospholipids to Total-Lipids in Large HDL percentage
Total-P,0.0060,0.0059,Total-Concentration of Lipoprotein Particles
XS-VLDL-CE,0.0078,0.0055,Cholesteryl Esters in Very Small VLDL
XL-VLDL-PL%,0.0040,0.0051,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,0.0058,0.0051,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0042,0.0050,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-CE%,0.0053,0.0047,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-PL%,0.0055,0.0044,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG,0.0022,0.0039,Triglycerides in Large HDL
Leu,0.0030,0.0037,Leucine
Sc-ala,0.0035,0.0037,Spectrometer-corrected alanine
L-VLDL-TG%,0.0040,0.0024,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-C%,0.0017,0.0024,Cholesterol to Total-Lipids in Small LDL percentage
MUFA%,0.0027,0.0023,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0023,0.0022,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0010,0.0021,Cholesteryl Esters to Total-Lipids in IDL percentage
Val,0.0010,0.0012,Valine
L-VLDL-FC%,0.0008,0.0011,Free Cholesterol to Total-Lipids in Large VLDL percentage
