Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-LDL-CE%,0.0750,0.0975,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Creatinine,0.0988,0.0954,Creatinine
Albumin,0.1030,0.0900,Albumin
PUFA%,0.0630,0.0649,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0667,0.0502,3-Hydroxybutyrate
LA%,0.0562,0.0490,Linoleic Acid to Total-Fatty Acids percentage
Glu-lactate,0.0505,0.0481,Glucose-lactate
IDL-FC%,0.0220,0.0472,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0407,0.0408,Glucose
GlycA,0.0442,0.0367,Glycoprotein Acetyls
Lactate,0.0288,0.0284,Lactate
IDL-PL%,0.0252,0.0253,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0222,0.0225,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0088,0.0210,Acetate
Omega-3,0.0185,0.0189,Omega-3 Fatty Acids
Acetoacetate,0.0192,0.0189,Acetoacetate
L-VLDL-CE%,0.0188,0.0187,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Acetone,0.0182,0.0183,Acetone
S-LDL-C%,0.0172,0.0154,Cholesterol to Total-Lipids in Small LDL percentage
Citrate,0.0093,0.0124,Citrate
L-VLDL-TG%,0.0142,0.0113,Triglycerides to Total-Lipids in Large VLDL percentage
Gln,0.0137,0.0101,Glutamine
IDL-C%,0.0100,0.0090,Cholesterol to Total-Lipids in IDL percentage
Gly,0.0103,0.0088,Glycine
Tyr,0.0123,0.0087,Tyrosine
LDL-size,0.0042,0.0082,Average Diameter for LDL Particles
M-LDL-C%,0.0087,0.0080,Cholesterol to Total-Lipids in Medium LDL percentage
LA,0.0102,0.0078,Linoleic Acid
Ala,0.0085,0.0073,Alanine
S-LDL-PL%,0.0062,0.0070,Phospholipids to Total-Lipids in Small LDL percentage
DHA,0.0068,0.0069,Docosahexaenoic Acid
Phe,0.0062,0.0064,Phenylalanine
S-HDL-PL%,0.0033,0.0060,Phospholipids to Total-Lipids in Small HDL percentage
Ile,0.0067,0.0059,Isoleucine
Omega-6/Omega-3,0.0040,0.0058,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.0047,0.0056,Cholesteryl Esters to Total-Lipids in Large LDL percentage
His,0.0093,0.0049,Histidine
Unsaturation,0.0073,0.0049,Degree of Unsaturation
XXL-VLDL-CE%,0.0050,0.0044,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0015,0.0035,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0032,0.0032,Spectrometer-corrected alanine
SFA%,0.0033,0.0030,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC%,0.0020,0.0028,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.0012,0.0025,Free Cholesterol in Very Large HDL
Omega-3%,0.0010,0.0025,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0048,0.0024,Pyruvate
XL-HDL-C%,0.0018,0.0024,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,0.0022,0.0023,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6%,0.0017,0.0021,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-FC%,0.0028,0.0020,Free Cholesterol to Total-Lipids in Large VLDL percentage
ApoB/ApoA1,0.0037,0.0020,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-FC%,0.0022,0.0017,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,0.0012,0.0016,Cholesteryl Esters to Total-Lipids in Large HDL percentage
MUFA%,0.0022,0.0015,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG,0.0020,0.0014,Triglycerides in Very Large VLDL
L-LDL-PL%,0.0017,0.0014,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0012,0.0012,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0005,0.0011,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,0.0012,0.0010,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-TG%,0.0003,0.0008,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-CE%,0.0005,0.0006,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Leu,0.0002,0.0003,Leucine
