Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XXL-VLDL-PL%,0.0995,0.0849,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0615,0.0702,Tyrosine
Glu-lactate,0.0330,0.0505,Glucose-lactate
Glu,0.0342,0.0482,Glucose
3-Hydroxybutyrate,0.0447,0.0479,3-Hydroxybutyrate
His,0.0437,0.0457,Histidine
L-LDL-PL%,0.0415,0.0451,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0658,0.0436,Average Diameter for LDL Particles
Acetone,0.0500,0.0404,Acetone
Ile,0.0267,0.0395,Isoleucine
IDL-FC%,0.0332,0.0344,Free Cholesterol to Total-Lipids in IDL percentage
Albumin,0.0355,0.0313,Albumin
Creatinine,0.0398,0.0278,Creatinine
Gln,0.0337,0.0257,Glutamine
Acetate,0.0212,0.0253,Acetate
Val,0.0382,0.0232,Valine
Citrate,0.0182,0.0200,Citrate
LA%,0.0172,0.0189,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0160,0.0173,Leucine
Gly,0.0083,0.0165,Glycine
IDL-PL%,0.0088,0.0148,Phospholipids to Total-Lipids in IDL percentage
GlycA,0.0128,0.0137,Glycoprotein Acetyls
XXL-VLDL-CE%,0.0148,0.0131,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0177,0.0129,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0067,0.0122,Pyruvate
Lactate,0.0085,0.0118,Lactate
DHA,0.0132,0.0108,Docosahexaenoic Acid
Ala,0.0068,0.0106,Alanine
Phe,0.0100,0.0106,Phenylalanine
MUFA%,0.0132,0.0104,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0102,0.0091,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-TG%,0.0103,0.0085,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,0.0105,0.0083,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,0.0087,0.0076,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-TG%,0.0093,0.0074,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-FC%,0.0082,0.0061,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0083,0.0056,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.0020,0.0054,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,0.0040,0.0053,Phospholipids to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0055,0.0050,Acetoacetate
XL-HDL-TG,0.0058,0.0049,Triglycerides in Very Large HDL
S-HDL-FC%,0.0022,0.0036,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-CE%,0.0032,0.0033,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0003,0.0033,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0040,0.0031,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0030,0.0029,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-FC%,0.0028,0.0026,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,0.0015,0.0026,Phospholipids to Total-Lipids in Very Large VLDL percentage
Total-BCAA,0.0030,0.0025,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.0023,0.0023,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-CE,0.0025,0.0022,Cholesteryl Esters in Very Large HDL
L-VLDL-TG%,0.0020,0.0022,Triglycerides to Total-Lipids in Large VLDL percentage
ApoB/ApoA1,0.0013,0.0019,Apolipoprotein B to Apolipoprotein A1 ratio
Sc-ala,0.0007,0.0019,Spectrometer-corrected alanine
MUFA,0.0010,0.0017,Monounsaturated Fatty Acids
L-HDL-FC%,0.0018,0.0017,Free Cholesterol to Total-Lipids in Large HDL percentage
SM,0.0022,0.0016,Sphingomyelins
S-HDL-CE%,0.0020,0.0016,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Total-CE,0.0015,0.0016,Total-Esterified Cholesterol
SFA%,0.0007,0.0015,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0017,0.0015,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-C%,0.0015,0.0012,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0007,0.0008,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.0010,0.0007,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0002,0.0006,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
