Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-P,0.1092,0.3016,Concentration of Large HDL Particles
LA%,0.0748,0.0963,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.0968,0.0481,Glycoprotein Acetyls
L-HDL-C,0.0352,0.0456,Cholesterol in Large HDL
DHA%,0.0570,0.0449,Docosahexaenoic Acid to Total-Fatty Acids percentage
Creatinine,0.0822,0.0446,Creatinine
Albumin,0.0517,0.0376,Albumin
Gly,0.0527,0.0357,Glycine
L-HDL-CE,0.0133,0.0323,Cholesteryl Esters in Large HDL
L-HDL-PL%,0.0415,0.0299,Phospholipids to Total-Lipids in Large HDL percentage
Acetoacetate,0.0415,0.0265,Acetoacetate
Unsaturation,0.0295,0.0250,Degree of Unsaturation
L-HDL-FC,0.0103,0.0225,Free Cholesterol in Large HDL
XS-VLDL-PL%,0.0318,0.0216,Phospholipids to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0297,0.0158,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0237,0.0157,3-Hydroxybutyrate
MUFA%,0.0125,0.0144,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0205,0.0137,Acetone
Gln,0.0235,0.0124,Glutamine
L-LDL-C%,0.0160,0.0118,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-PL,0.0123,0.0111,Phospholipids in Very Large HDL
XL-HDL-PL%,0.0158,0.0109,Phospholipids to Total-Lipids in Very Large HDL percentage
DHA,0.0128,0.0103,Docosahexaenoic Acid
PUFA/MUFA,0.0097,0.0079,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Glu-lactate,0.0093,0.0066,Glucose-lactate
Glu,0.0112,0.0062,Glucose
XL-HDL-CE,0.0042,0.0053,Cholesteryl Esters in Very Large HDL
SFA%,0.0093,0.0047,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0070,0.0038,Lactate
Pyruvate,0.0012,0.0032,Pyruvate
L-HDL-L,0.0025,0.0028,Total-Lipids in Large HDL
IDL-CE%,0.0035,0.0026,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0028,0.0026,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-L,0.0032,0.0025,Total-Lipids in Very Large HDL
Acetate,0.0038,0.0024,Acetate
XL-HDL-FC%,0.0038,0.0024,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG,0.0045,0.0022,Triglycerides in Large HDL
Tyr,0.0028,0.0022,Tyrosine
M-LDL-C%,0.0040,0.0022,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0043,0.0022,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0038,0.0020,Phospholipids to Total-Lipids in IDL percentage
Ala,0.0017,0.0013,Alanine
XL-HDL-C%,0.0017,0.0011,Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.0027,0.0011,Citrate
Ile,0.0022,0.0011,Isoleucine
S-LDL-PL%,0.0020,0.0011,Phospholipids to Total-Lipids in Small LDL percentage
IDL-FC%,0.0010,0.0008,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL%,0.0017,0.0007,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,0.0010,0.0007,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0003,0.0002,Omega-6 Fatty Acids to Total-Fatty Acids percentage
His,0.0002,0.0002,Histidine
Val,0.0002,9.0788e-05,Valine
M-LDL-PL%,0.0002,6.5018e-05,Phospholipids to Total-Lipids in Medium LDL percentage
