Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.0635,0.0679,Glycoprotein Acetyls
Glu-lactate,0.0710,0.0592,Glucose-lactate
His,0.0863,0.0575,Histidine
Phe,0.0502,0.0547,Phenylalanine
Acetoacetate,0.0427,0.0450,Acetoacetate
Pyruvate,0.0237,0.0440,Pyruvate
Ala,0.0365,0.0433,Alanine
Gln,0.0490,0.0430,Glutamine
S-VLDL-PL%,0.0403,0.0387,Phospholipids to Total-Lipids in Small VLDL percentage
Albumin,0.0377,0.0363,Albumin
Gly,0.0242,0.0337,Glycine
Glu,0.0318,0.0317,Glucose
Ile,0.0305,0.0293,Isoleucine
Creatinine,0.0223,0.0257,Creatinine
Tyr,0.0182,0.0256,Tyrosine
LA%,0.0332,0.0252,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0267,0.0224,Average Diameter for LDL Particles
Unsaturation,0.0275,0.0210,Degree of Unsaturation
Lactate,0.0185,0.0200,Lactate
Sc-ala,0.0143,0.0196,Spectrometer-corrected alanine
IDL-PL%,0.0160,0.0162,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.0187,0.0161,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0118,0.0151,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetone,0.0172,0.0139,Acetone
3-Hydroxybutyrate,0.0105,0.0135,3-Hydroxybutyrate
S-HDL-FC%,0.0132,0.0127,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,0.0105,0.0118,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0125,0.0117,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,0.0077,0.0094,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,0.0093,0.0085,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0118,0.0083,Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0043,0.0082,Acetate
XL-HDL-CE%,0.0070,0.0078,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0065,0.0077,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0070,0.0071,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-CE%,0.0077,0.0070,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Citrate,0.0083,0.0062,Citrate
L-LDL-PL%,0.0040,0.0059,Phospholipids to Total-Lipids in Large LDL percentage
PUFA%,0.0073,0.0056,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,0.0040,0.0054,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-C%,0.0033,0.0049,Cholesterol to Total-Lipids in IDL percentage
SFA%,0.0067,0.0045,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0023,0.0037,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,0.0050,0.0037,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.0022,0.0036,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-C,0.0048,0.0036,Cholesterol in Small VLDL
S-VLDL-CE%,0.0042,0.0036,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Val,0.0033,0.0035,Valine
L-VLDL-C%,0.0033,0.0034,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-C%,0.0035,0.0033,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-CE%,0.0028,0.0032,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-BCAA,0.0028,0.0032,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-TG,0.0035,0.0027,Triglycerides in Large LDL
IDL-CE%,0.0025,0.0022,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-TG,0.0008,0.0020,Triglycerides in Medium VLDL
DHA%,0.0008,0.0014,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0008,0.0010,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0005,0.0010,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,0.0007,0.0010,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,0.0003,0.0004,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.0002,0.0002,Omega-6 Fatty Acids to Total-Fatty Acids percentage
