Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2185,0.1909,Glycoprotein Acetyls
XL-HDL-FC%,0.0747,0.1822,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.1652,0.1310,Creatinine
Leu,0.1047,0.1152,Leucine
Gly,0.1043,0.0715,Glycine
XL-HDL-C%,0.0480,0.0598,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-PL%,0.0247,0.0478,Phospholipids to Total-Lipids in Very Large HDL percentage
Val,0.0335,0.0310,Valine
HDL-size,0.0175,0.0182,Average Diameter for HDL Particles
L-HDL-PL,0.0178,0.0169,Phospholipids in Large HDL
Total-BCAA,0.0142,0.0160,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-PL%,0.0280,0.0149,Phospholipids to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0178,0.0132,3-Hydroxybutyrate
Albumin,0.0142,0.0105,Albumin
His,0.0138,0.0098,Histidine
IDL-TG,0.0118,0.0079,Triglycerides in IDL
HDL-FC,0.0062,0.0065,Free Cholesterol in HDL
Citrate,0.0110,0.0052,Citrate
HDL-PL,0.0063,0.0046,Phospholipids in HDL
L-HDL-TG,0.0048,0.0042,Triglycerides in Large HDL
Acetate,0.0068,0.0038,Acetate
XL-HDL-L,0.0020,0.0037,Total-Lipids in Very Large HDL
LA%,0.0057,0.0034,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0048,0.0032,Glucose
Glu-lactate,0.0048,0.0027,Glucose-lactate
Omega-6/Omega-3,0.0043,0.0026,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-CE%,0.0028,0.0023,Cholesteryl Esters to Total-Lipids in IDL percentage
Tyr,0.0028,0.0022,Tyrosine
Acetoacetate,0.0025,0.0020,Acetoacetate
Phe,0.0025,0.0017,Phenylalanine
L-HDL-FC%,0.0028,0.0017,Free Cholesterol to Total-Lipids in Large HDL percentage
Omega-3,0.0023,0.0017,Omega-3 Fatty Acids
M-HDL-FC%,0.0025,0.0016,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,0.0022,0.0016,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0022,0.0015,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-FC,0.0020,0.0013,Free Cholesterol in Very Large HDL
XXL-VLDL-FC%,0.0020,0.0011,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0018,0.0010,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-FC%,0.0020,0.0010,Free Cholesterol to Total-Lipids in Large VLDL percentage
Gln,0.0007,0.0005,Glutamine
Sc-ala,0.0005,0.0005,Spectrometer-corrected alanine
S-HDL-PL%,0.0007,0.0004,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,0.0005,0.0003,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.0003,0.0002,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0003,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0005,0.0002,Degree of Unsaturation
XXL-VLDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0002,0.0001,Alanine
L-LDL-CE%,0.0002,7.2254e-05,Cholesteryl Esters to Total-Lipids in Large LDL percentage
