Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1440,0.1328,Creatinine
IDL-CE%,0.0633,0.0719,Cholesteryl Esters to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0568,0.0565,3-Hydroxybutyrate
Albumin,0.0758,0.0556,Albumin
Acetone,0.0357,0.0409,Acetone
GlycA,0.0432,0.0383,Glycoprotein Acetyls
L-LDL-CE%,0.0307,0.0372,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gly,0.0542,0.0353,Glycine
Leu,0.0367,0.0328,Leucine
XS-VLDL-CE%,0.0247,0.0328,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Pyruvate,0.0272,0.0323,Pyruvate
Tyr,0.0247,0.0313,Tyrosine
Acetate,0.0218,0.0295,Acetate
Omega-3,0.0283,0.0270,Omega-3 Fatty Acids
L-LDL-TG%,0.0225,0.0262,Triglycerides to Total-Lipids in Large LDL percentage
Acetoacetate,0.0215,0.0259,Acetoacetate
Glu-lactate,0.0260,0.0238,Glucose-lactate
IDL-PL%,0.0200,0.0213,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0153,0.0207,Citrate
S-LDL-CE%,0.0203,0.0183,Cholesteryl Esters to Total-Lipids in Small LDL percentage
His,0.0122,0.0144,Histidine
LA%,0.0172,0.0139,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0117,0.0139,Average Diameter for LDL Particles
XS-VLDL-PL%,0.0152,0.0137,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA,0.0143,0.0125,Docosahexaenoic Acid
Sc-ala,0.0067,0.0101,Spectrometer-corrected alanine
IDL-FC%,0.0115,0.0099,Free Cholesterol to Total-Lipids in IDL percentage
Val,0.0102,0.0093,Valine
L-VLDL-FC%,0.0052,0.0072,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.0062,0.0070,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,0.0103,0.0066,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-PL,0.0057,0.0063,Phospholipids in Small HDL
LDL-PL,0.0058,0.0061,Phospholipids in LDL
Lactate,0.0048,0.0056,Lactate
PUFA,0.0053,0.0051,Polyunsaturated Fatty Acids
LA,0.0067,0.0051,Linoleic Acid
S-VLDL-CE%,0.0033,0.0048,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-PL%,0.0052,0.0045,Phospholipids to Total-Lipids in Large HDL percentage
Ala,0.0037,0.0045,Alanine
Glu,0.0057,0.0043,Glucose
XXL-VLDL-C%,0.0025,0.0038,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0032,0.0036,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-PL,0.0028,0.0032,Phospholipids in Very Large HDL
XXL-VLDL-FC%,0.0032,0.0031,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-P,0.0023,0.0029,Concentration of IDL Particles
SFA%,0.0017,0.0028,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG,0.0027,0.0028,Triglycerides in Large HDL
M-LDL-PL%,0.0010,0.0027,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,0.0037,0.0027,Glutamine
L-VLDL-TG%,0.0018,0.0025,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-C%,0.0012,0.0024,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG%,0.0015,0.0019,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0017,0.0016,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0008,0.0015,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,0.0010,0.0014,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0013,0.0014,Free Cholesterol to Total-Lipids in Small HDL percentage
Phe,0.0013,0.0011,Phenylalanine
L-HDL-TG%,0.0035,0.0011,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,0.0015,0.0011,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0008,0.0006,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-TG%,0.0007,0.0004,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-C%,0.0003,0.0002,Cholesterol to Total-Lipids in Small LDL percentage
Ile,0.0002,0.0001,Isoleucine
